"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
1497,"Airpore Medium 1",4,7.52,69.902,0.107579182283769
1497,"Airpore Medium 2",5,5.646,64.965,0.0869083352574463
1500,"background",0,5.282,50.236,0.105143721633888
1500,"Airpore Old 1",1,3.072,34.902,0.088017878631597
1500,"Airpore Old 2",2,6.388,81.479,0.0784005694718885
1500,"Airpore Old 3",3,3.677,32.256,0.113994295634921
1500,"Airpore Medium 1",4,7.431,69.619,0.106738103104038
1500,"Airpore Medium 2",5,5.786,65.54,0.0882819652120842
1503,"background",0,5.192,49.897,0.104054351965048
1503,"Airpore Old 1",1,2.943,35.072,0.0839130930656934
1503,"Airpore Old 2",2,6.752,81.776,0.0825670123263549
1503,"Airpore Old 3",3,3.576,31.964,0.111875860342886
1503,"Airpore Medium 1",4,7.402,68.726,0.107703052702034
1503,"Airpore Medium 2",5,6.056,65.753,0.0921022614937722
1506,"background",0,5.151,50.21,0.102589125672177
1506,"Airpore Old 1",1,3.193,35.045,0.0911114281637894
1506,"Airpore Old 2",2,6.789,81.308,0.0834973188370148
1506,"Airpore Old 3",3,3.652,31.63,0.115460006323111
1506,"Airpore Medium 1",4,7.42,69.996,0.106006057488999
1506,"Airpore Medium 2",5,5.923,65.203,0.0908393785562014
1509,"background",0,5.297,49.894,0.10616506994829
1509,"Airpore Old 1",1,3.171,34.493,0.091931696286203
1509,"Airpore Old 2",2,6.741,80.999,0.083223249669749
1509,"Airpore Old 3",3,3.539,31.839,0.111152988473256
1509,"Airpore Medium 1",4,7.682,69.45,0.110611951043916
1509,"Airpore Medium 2",5,5.973,64.977,0.0919248349415947
1512,"background",0,5.233,49.851,0.104972819000622
1512,"Airpore Old 1",1,3.076,34.474,0.0892266635725474
1512,"Airpore Old 2",2,6.568,81.571,0.0805188118326366
1512,"Airpore Old 3",3,3.548,31.679,0.111998484800657
1512,"Airpore Medium 1",4,7.389,69.292,0.106635686659355
1512,"Airpore Medium 2",5,6.054,65.36,0.092625458996328
1515,"background",0,5.246,49.7,0.105553319919517
1515,"Airpore Old 1",1,3.128,34.459,0.0907745436605821
1515,"Airpore Old 2",2,6.752,81.023,0.0833343618478704
1515,"Airpore Old 3",3,3.546,31.726,0.111769526571266
1515,"Airpore Medium 1",4,7.426,68.732,0.108042833032649
1515,"Airpore Medium 2",5,5.915,65.141,0.0908030272792865
1518,"background",0,5.162,49.7,0.103863179074447
1518,"Airpore Old 1",1,3.216,34.766,0.0925041707415291
1518,"Airpore Old 2",2,6.537,80.732,0.080971609770599
1518,"Airpore Old 3",3,3.434,31.204,0.110049993590565
1518,"Airpore Medium 1",4,7.432,68.493,0.108507438716365
1518,"Airpore Medium 2",5,5.621,65.177,0.086242079261089
1521,"background",0,5.212,49.565,0.105154847170382
1521,"Airpore Old 1",1,3.275,34.475,0.0949963741841914
1521,"Airpore Old 2",2,6.464,80.726,0.0800733344895077
1521,"Airpore Old 3",3,3.614,31.243,0.115673910956054
1521,"Airpore Medium 1",4,7.595,68.737,0.110493620611898
1521,"Airpore Medium 2",5,5.847,64.709,0.0903583736419973
1524,"background",0,5.174,49.706,0.104092061320565
1524,"Airpore Old 1",1,3.062,34.011,0.0900296962747346
1524,"Airpore Old 2",2,6.542,80.109,0.0816637331635647
1524,"Airpore Old 3",3,3.653,31.846,0.114708283614897
1524,"Airpore Medium 1",4,7.618,69.571,0.109499647841773
1524,"Airpore Medium 2",5,5.943,65.621,0.0905655201840874
1527,"background",0,5.255,49.958,0.105188358220906
1527,"Airpore Old 1",1,2.936,35.06,0.0837421563034797
1527,"Airpore Old 2",2,6.654,81.147,0.0819993345410181
1527,"Airpore Old 3",3,3.486,31.858,0.109423064850273
1527,"Airpore Medium 1",4,7.6,69.572,0.109239349163457
1527,"Airpore Medium 2",5,5.831,65.321,0.0892668513954165
1530,"background",0,5.184,50.053,0.103570215571494
1530,"Airpore Old 1",1,3.079,34.904,0.0882133852853541
1530,"Airpore Old 2",2,6.643,81.404,0.0816053265195813
1530,"Airpore Old 3",3,3.546,32.08,0.110536159600998
1530,"Airpore Medium 1",4,7.342,68.911,0.106543222417321
1530,"Airpore Medium 2",5,5.891,64.687,0.0910693029511339
1533,"background",0,5.191,49.572,0.104716372145566
1533,"Airpore Old 1",1,2.96,34.426,0.085981525591123
1533,"Airpore Old 2",2,6.691,81.175,0.0824268555589775
1533,"Airpore Old 3",3,3.549,31.255,0.113549832026876
1533,"Airpore Medium 1",4,7.386,69.315,0.106557022289548
1533,"Airpore Medium 2",5,5.944,65.513,0.0907300841054447
1536,"background",0,5.169,49.786,0.103824368296308
1536,"Airpore Old 1",1,3.226,34.605,0.0932235226123393
1536,"Airpore Old 2",2,6.51,80.821,0.0805483723289739
1536,"Airpore Old 3",3,3.714,31.486,0.117957187321349
1536,"Airpore Medium 1",4,7.373,69.887,0.105498876758195
1536,"Airpore Medium 2",5,5.913,65.014,0.090949641615652
1539,"background",0,5.221,49.4,0.105688259109312
1539,"Airpore Old 1",1,2.989,34.36,0.0869906868451688
1539,"Airpore Old 2",2,6.35,81.895,0.0775383112522132
1539,"Airpore Old 3",3,3.693,31.453,0.117413283311608
1539,"Airpore Medium 1",4,7.481,69.092,0.108275921959127
1539,"Airpore Medium 2",5,5.88,64.909,0.0905883621685745
1542,"background",0,5.136,49.892,0.102942355487854
1542,"Airpore Old 1",1,3.137,34.605,0.0906516399364254
1542,"Airpore Old 2",2,6.447,81.841,0.07877469727887
1542,"Airpore Old 3",3,3.53,31.873,0.110752047187274
1542,"Airpore Medium 1",4,7.394,69.477,0.106423708565425
1542,"Airpore Medium 2",5,5.75,64.614,0.0889900021667131
1545,"background",0,5.173,49.555,0.104389062657653
1545,"Airpore Old 1",1,3.038,34.145,0.0889734953873188
1545,"Airpore Old 2",2,6.498,82.04,0.079205265724037
1545,"Airpore Old 3",3,3.47,32.04,0.108302122347066
1545,"Airpore Medium 1",4,7.357,69.019,0.10659383647981
1545,"Airpore Medium 2",5,5.983,63.745,0.0938583418307318
1548,"background",0,5.114,49.332,0.103664963917944
1548,"Airpore Old 1",1,3.003,34.435,0.0872077827791491
1548,"Airpore Old 2",2,6.671,81.858,0.0814947836497349
1548,"Airpore Old 3",3,3.506,32.051,0.109388162615831
1548,"Airpore Medium 1",4,7.507,69.669,0.107752371930127
1548,"Airpore Medium 2",5,5.746,64.888,0.0885525829120947
1551,"background",0,5.115,49.441,0.103456645294391
1551,"Airpore Old 1",1,2.989,34.517,0.0865950111539241
1551,"Airpore Old 2",2,6.682,80.678,0.0828230744440864
1551,"Airpore Old 3",3,3.553,31.501,0.112790070156503
1551,"Airpore Medium 1",4,7.527,69.038,0.109026912714737
1551,"Airpore Medium 2",5,5.813,64.761,0.0897608128348852
1554,"background",0,5.125,49.304,0.103946941424631
1554,"Airpore Old 1",1,3.161,33.979,0.0930280467347479
1554,"Airpore Old 2",2,6.57,80.897,0.0812143837225113
1554,"Airpore Old 3",3,3.645,32.454,0.112312811980033
1554,"Airpore Medium 1",4,7.465,69.241,0.107811845582819
1554,"Airpore Medium 2",5,6.016,64.969,0.0925980082808724
1557,"background",0,5.068,48.902,0.103635843114801
1557,"Airpore Old 1",1,2.977,34.489,0.0863173765548436
1557,"Airpore Old 2",2,6.629,81.244,0.0815937176899217
1557,"Airpore Old 3",3,3.555,31.279,0.113654528597462
1557,"Airpore Medium 1",4,7.433,69.273,0.107300102493035
1557,"Airpore Medium 2",5,5.803,64.706,0.0896825642135196
1560,"background",0,5.165,49.121,0.105148510820219
1560,"Airpore Old 1",1,3.142,33.653,0.0933646331679197
1560,"Airpore Old 2",2,6.482,80.779,0.0802436276755097
1560,"Airpore Old 3",3,3.414,31.472,0.108477376715811
1560,"Airpore Medium 1",4,7.391,68.714,0.10756177780365
1560,"Airpore Medium 2",5,5.797,64.878,0.0893523228212953
1563,"background",0,5.108,49.06,0.104117407256421
1563,"Airpore Old 1",1,3.029,33.723,0.0898200041514693
1563,"Airpore Old 2",2,6.553,82.125,0.07979299847793
1563,"Airpore Old 3",3,3.455,31.143,0.110939858074046
1563,"Airpore Medium 1",4,7.559,68.266,0.110728620396684
1563,"Airpore Medium 2",5,5.759,65.182,0.0883526126844835
1566,"background",0,5.071,48.595,0.104352299619302
1566,"Airpore Old 1",1,3.021,33.288,0.0907534246575342
1566,"Airpore Old 2",2,6.497,81.049,0.0801613838542116
1566,"Airpore Old 3",3,3.387,31.457,0.10767078869568
1566,"Airpore Medium 1",4,7.53,68.834,0.109393613621176
1566,"Airpore Medium 2",5,5.98,64.803,0.0922796784099502
1569,"background",0,5.107,48.963,0.104303249392398
1569,"Airpore Old 1",1,2.981,33.978,0.0877332391547472
1569,"Airpore Old 2",2,6.359,80.819,0.0786819930956829
1569,"Airpore Old 3",3,3.616,31.449,0.114979808578969
1569,"Airpore Medium 1",4,7.347,69.276,0.106054044690802
1569,"Airpore Medium 2",5,5.907,65.184,0.0906203976435935
1572,"background",0,5.083,48.968,0.10380248325437
1572,"Airpore Old 1",1,3.065,34.284,0.0894003033485008
1572,"Airpore Old 2",2,6.515,81.111,0.0803220278383943
1572,"Airpore Old 3",3,3.666,31.551,0.11619283065513
1572,"Airpore Medium 1",4,7.414,69.434,0.106777659359968
1572,"Airpore Medium 2",5,5.957,65.155,0.0914281329138209
1575,"background",0,5.129,48.577,0.105584947608951
1575,"Airpore Old 1",1,2.927,33.821,0.0865438632802105
1575,"Airpore Old 2",2,6.543,82.166,0.0796314777401845
1575,"Airpore Old 3",3,3.615,31.415,0.115072417634888
1575,"Airpore Medium 1",4,7.519,69.862,0.107626463599668
1575,"Airpore Medium 2",5,5.703,64.906,0.0878655286106061
1578,"background",0,5.099,48.969,0.104127100818885
1578,"Airpore Old 1",1,3.098,33.794,0.0916730780611943
1578,"Airpore Old 2",2,6.438,79.945,0.0805303646256802
1578,"Airpore Old 3",3,3.528,32.072,0.110002494387628
1578,"Airpore Medium 1",4,7.494,68.85,0.108845315904139
1578,"Airpore Medium 2",5,5.666,65.191,0.0869138377996963
1581,"background",0,4.981,49.282,0.101071385089891
1581,"Airpore Old 1",1,2.97,33.818,0.0878230528121119
1581,"Airpore Old 2",2,6.408,81.852,0.0782876411083419
1581,"Airpore Old 3",3,3.606,31.684,0.113811387451079
1581,"Airpore Medium 1",4,7.334,68.95,0.106366932559826
1581,"Airpore Medium 2",5,5.984,65.56,0.0912751677852349
1584,"background",0,4.998,48.746,0.102531489763263
1584,"Airpore Old 1",1,2.964,33.745,0.0878352348496074
1584,"Airpore Old 2",2,6.307,80.001,0.0788365145435682
1584,"Airpore Old 3",3,3.49,31.783,0.109807129597584
1584,"Airpore Medium 1",4,7.295,70.023,0.104180055124745
1584,"Airpore Medium 2",5,5.758,66.034,0.0871975043159584
1587,"background",0,5.146,49.676,0.103591271438924
1587,"Airpore Old 1",1,3.007,34.294,0.087682976613985
1587,"Airpore Old 2",2,6.475,81.375,0.0795698924731183
1587,"Airpore Old 3",3,3.622,31.434,0.115225551950118
1587,"Airpore Medium 1",4,7.673,70.244,0.109233528842321
1587,"Airpore Medium 2",5,5.909,66.125,0.0893610586011342
1590,"background",0,5.122,50.37,0.101687512408179
1590,"Airpore Old 1",1,3.107,34.557,0.0899094250079579
1590,"Airpore Old 2",2,6.533,81.907,0.0797611925720634
1590,"Airpore Old 3",3,3.664,31.515,0.11626209741393
1590,"Airpore Medium 1",4,7.417,69.226,0.107141825325745
1590,"Airpore Medium 2",5,5.986,65.516,0.0913669943219977
1593,"background",0,5.212,50.219,0.103785419861009
1593,"Airpore Old 1",1,3.168,34.392,0.0921144452198186
1593,"Airpore Old 2",2,6.656,81.76,0.0814090019569472
1593,"Airpore Old 3",3,3.625,31.585,0.114769669146747
1593,"Airpore Medium 1",4,7.627,69.672,0.109470088414284
1593,"Airpore Medium 2",5,5.773,65.783,0.0877582354103644
1596,"background",0,5.133,49.955,0.102752477229507
1596,"Airpore Old 1",1,2.981,34.62,0.086106296938186
1596,"Airpore Old 2",2,6.593,82.268,0.0801405163611611
1596,"Airpore Old 3",3,3.571,31.866,0.112063013870583
1596,"Airpore Medium 1",4,7.235,69.179,0.104583760967924
1596,"Airpore Medium 2",5,6.117,65.14,0.0939054344488793
1599,"background",0,5.215,49.526,0.105298227193797
1599,"Airpore Old 1",1,3.001,34.057,0.0881169803564612
1599,"Airpore Old 2",2,6.774,80.689,0.0839519637125259
1599,"Airpore Old 3",3,3.75,31.591,0.11870469437498
1599,"Airpore Medium 1",4,7.171,69.438,0.103271983640082
1599,"Airpore Medium 2",5,5.945,65.547,0.0906982775718187
1602,"background",0,5.108,49.916,0.102331917621604
1602,"Airpore Old 1",1,2.92,34.436,0.084794981995586
1602,"Airpore Old 2",2,6.493,81.776,0.0793998239092154
1602,"Airpore Old 3",3,3.446,31.888,0.108065730055193
1602,"Airpore Medium 1",4,7.368,69.938,0.1053504532586
1602,"Airpore Medium 2",5,5.871,64.486,0.0910430170889805
1605,"background",0,5.039,49.48,0.101839126919968
1605,"Airpore Old 1",1,3.064,34.837,0.0879524643338979
1605,"Airpore Old 2",2,6.489,81.616,0.0795064693197412
1605,"Airpore Old 3",3,3.494,31.447,0.111107577829364
1605,"Airpore Medium 1",4,7.598,69.677,0.109046026665901
1605,"Airpore Medium 2",5,5.839,65.535,0.0890974288548104
1608,"background",0,5.057,49.687,0.101777124801256
1608,"Airpore Old 1",1,3.029,34.472,0.087868414945463
1608,"Airpore Old 2",2,6.605,81.064,0.0814788315405112
1608,"Airpore Old 3",3,3.426,30.956,0.110673213593488
1608,"Airpore Medium 1",4,7.61,68.409,0.111242672747738
1608,"Airpore Medium 2",5,5.886,65.74,0.0895345299665348
1611,"background",0,5.158,49.739,0.103701320895072
1611,"Airpore Old 1",1,3.175,34.675,0.0915645277577505
1611,"Airpore Old 2",2,6.588,80.922,0.0814117298138949
1611,"Airpore Old 3",3,3.447,31.646,0.108923718637427
1611,"Airpore Medium 1",4,7.339,68.922,0.106482690577755
1611,"Airpore Medium 2",5,5.956,64.708,0.0920442603696606
1614,"background",0,5.156,49.799,0.103536215586658
1614,"Airpore Old 1",1,3.133,34.839,0.0899279543040845
1614,"Airpore Old 2",2,6.399,80.797,0.0791984850922683
1614,"Airpore Old 3",3,3.588,31.402,0.114260238201388
1614,"Airpore Medium 1",4,7.56,70.004,0.107993828924061
1614,"Airpore Medium 2",5,5.852,65.043,0.0899712497886014
1617,"background",0,5.099,49.246,0.103541404378021
1617,"Airpore Old 1",1,3.05,34.038,0.0896057347670251
1617,"Airpore Old 2",2,6.454,81.459,0.0792300421070723
1617,"Airpore Old 3",3,3.607,31.723,0.113702991520348
1617,"Airpore Medium 1",4,7.261,69.808,0.104013866605547
1617,"Airpore Medium 2",5,5.763,65.026,0.0886260880263279
1620,"background",0,5.161,49.352,0.104575295834009
1620,"Airpore Old 1",1,2.98,34.133,0.087305540093165
1620,"Airpore Old 2",2,6.54,81.154,0.0805875249525593
1620,"Airpore Old 3",3,3.525,31.649,0.111377926632753
1620,"Airpore Medium 1",4,7.591,70.074,0.108328338613466
1620,"Airpore Medium 2",5,5.86,65.342,0.0896819809617092
1623,"background",0,5.159,49.858,0.103473865778812
1623,"Airpore Old 1",1,3.027,34.519,0.0876908369303862
1623,"Airpore Old 2",2,6.475,80.994,0.0799441933970418
1623,"Airpore Old 3",3,3.54,31.817,0.111261275418801
1623,"Airpore Medium 1",4,7.554,69.721,0.108346122402146
1623,"Airpore Medium 2",5,5.755,65.472,0.0879001710654937
1626,"background",0,5.159,49.51,0.104201171480509
1626,"Airpore Old 1",1,3.087,33.677,0.0916649345250468
1626,"Airpore Old 2",2,6.456,81.439,0.0792740578838149
1626,"Airpore Old 3",3,3.646,31.494,0.115768082809424
1626,"Airpore Medium 1",4,7.459,70.426,0.105912589100616
1626,"Airpore Medium 2",5,5.656,64.504,0.0876844846831204
1629,"background",0,5.121,49.623,0.103198113777885
1629,"Airpore Old 1",1,3.016,34.069,0.0885262261880302
1629,"Airpore Old 2",2,6.491,81.087,0.0800498230295855
1629,"Airpore Old 3",3,3.49,31.208,0.111830299923097
1629,"Airpore Medium 1",4,7.355,70.19,0.104787006696111
1629,"Airpore Medium 2",5,5.873,65.205,0.0900697799248524
1632,"background",0,5.138,49.809,0.103154048465137
1632,"Airpore Old 1",1,3.056,33.65,0.0908172362555721
1632,"Airpore Old 2",2,6.643,81.556,0.0814532345872774
1632,"Airpore Old 3",3,3.604,31.295,0.115162166480268
1632,"Airpore Medium 1",4,7.438,69.465,0.107075505650327
1632,"Airpore Medium 2",5,5.679,65.129,0.0871961798891431
1635,"background",0,5.145,49.64,0.103646253021757
1635,"Airpore Old 1",1,3.193,34.47,0.0926312735712214
1635,"Airpore Old 2",2,6.456,81.823,0.0789020202143652
1635,"Airpore Old 3",3,3.483,31.307,0.111253074392308
1635,"Airpore Medium 1",4,7.732,69.108,0.111882850031834
1635,"Airpore Medium 2",5,5.962,65.601,0.0908827609335223
1638,"background",0,5.05,49.475,0.102071753410814
1638,"Airpore Old 1",1,3.177,34.267,0.0927131059036391
1638,"Airpore Old 2",2,6.534,80.912,0.0807543998418034
1638,"Airpore Old 3",3,3.671,31.706,0.115782501734687
1638,"Airpore Medium 1",4,7.571,70.169,0.107896649517593
1638,"Airpore Medium 2",5,5.991,65.442,0.0915467131200147
1641,"background",0,5.095,49.658,0.1026017962866
1641,"Airpore Old 1",1,3.011,33.912,0.0887886293937249
1641,"Airpore Old 2",2,6.546,81.974,0.0798545880401103
1641,"Airpore Old 3",3,3.587,31.414,0.11418475838798
1641,"Airpore Medium 1",4,7.345,69.758,0.105292582929556
1641,"Airpore Medium 2",5,5.876,65.415,0.0898264923947107
1644,"background",0,5.046,49.493,0.101953811650132
1644,"Airpore Old 1",1,3.015,34.356,0.0877575969263011
1644,"Airpore Old 2",2,6.591,81.635,0.080737428798922
1644,"Airpore Old 3",3,3.47,31.983,0.108495138042085
1644,"Airpore Medium 1",4,7.476,69.407,0.107712478568444
1644,"Airpore Medium 2",5,5.936,65.427,0.0907270698641234
1647,"background",0,5.076,49.52,0.102504038772213
1647,"Airpore Old 1",1,3.009,33.859,0.0888685430756963
1647,"Airpore Old 2",2,6.367,80.77,0.0788287730593042
1647,"Airpore Old 3",3,3.457,31.215,0.110748037802339
1647,"Airpore Medium 1",4,7.546,69.012,0.109343302614038
1647,"Airpore Medium 2",5,5.839,65.311,0.0894030102126747
1650,"background",0,5.156,49.632,0.103884590586718
1650,"Airpore Old 1",1,2.984,33.481,0.0891251754726561
1650,"Airpore Old 2",2,6.593,80.455,0.0819464296811882
1650,"Airpore Old 3",3,3.474,31.063,0.111837234008306
1650,"Airpore Medium 1",4,7.632,69.289,0.110147353836828
1650,"Airpore Medium 2",5,5.868,64.785,0.090576522343135
1653,"background",0,5.043,49.438,0.102006553663174
1653,"Airpore Old 1",1,3.119,34.301,0.0909302935774467
1653,"Airpore Old 2",2,6.523,81.102,0.080429582501048
1653,"Airpore Old 3",3,3.504,31.319,0.11188096682525
1653,"Airpore Medium 1",4,7.467,68.987,0.108237783930306
1653,"Airpore Medium 2",5,5.714,65.513,0.0872193305145544
1656,"background",0,5.088,48.979,0.103881255231834
1656,"Airpore Old 1",1,3.001,33.845,0.0886689318954055
1656,"Airpore Old 2",2,6.5,80.283,0.0809635912957911
1656,"Airpore Old 3",3,3.498,31.222,0.112036384600602
1656,"Airpore Medium 1",4,7.352,68.671,0.10706120487542
1656,"Airpore Medium 2",5,5.784,64.844,0.0891986922460058
1659,"background",0,4.954,48.826,0.101462335640847
1659,"Airpore Old 1",1,3.167,33.716,0.093931664491636
1659,"Airpore Old 2",2,6.401,81.077,0.0789496404652368
1659,"Airpore Old 3",3,3.593,31.337,0.11465679548138
1659,"Airpore Medium 1",4,7.292,69.39,0.105087188355671
1659,"Airpore Medium 2",5,5.95,64.981,0.091565226758591
1662,"background",0,5.041,49.243,0.102369879982942
1662,"Airpore Old 1",1,3.057,34.122,0.0895902936521892
1662,"Airpore Old 2",2,6.242,81.616,0.0764801019407959
1662,"Airpore Old 3",3,3.53,30.943,0.114080729082507
1662,"Airpore Medium 1",4,7.3,69.972,0.10432744526382
1662,"Airpore Medium 2",5,5.756,65.824,0.0874453087019932
1665,"background",0,5.053,49.038,0.103042538439577
1665,"Airpore Old 1",1,3.053,33.918,0.0900112034907719
1665,"Airpore Old 2",2,6.444,80.355,0.0801941385103603
1665,"Airpore Old 3",3,3.501,31.687,0.110486950484426
1665,"Airpore Medium 1",4,7.171,70.281,0.102033266458929
1665,"Airpore Medium 2",5,5.921,65.544,0.0903362626632491
1668,"background",0,4.94,48.579,0.101690030671689
1668,"Airpore Old 1",1,2.917,33.498,0.0870798256612335
1668,"Airpore Old 2",2,6.43,80.795,0.0795841326814778
1668,"Airpore Old 3",3,3.462,31.799,0.108871348155602
1668,"Airpore Medium 1",4,7.668,69.836,0.109800103098688
1668,"Airpore Medium 2",5,5.703,65.089,0.087618491603804
1671,"background",0,5.08,48.591,0.104546109361816
1671,"Airpore Old 1",1,3.027,33.364,0.0907265315909364
1671,"Airpore Old 2",2,6.511,80.566,0.0808157287193109
1671,"Airpore Old 3",3,3.603,31.282,0.115178057668947
1671,"Airpore Medium 1",4,7.498,70.017,0.107088278560921
1671,"Airpore Medium 2",5,5.831,64.546,0.090338673194311
1674,"background",0,4.957,48.742,0.101698740306102
1674,"Airpore Old 1",1,2.956,33.229,0.08895843991694
1674,"Airpore Old 2",2,6.255,81.009,0.0772136429285635
1674,"Airpore Old 3",3,3.47,30.993,0.111960765334108
1674,"Airpore Medium 1",4,7.672,69.556,0.110299614698948
1674,"Airpore Medium 2",5,5.798,65.533,0.0884745090259869
1677,"background",0,5.014,48.388,0.103620732412995
1677,"Airpore Old 1",1,2.819,33.333,0.0845708457084571
1677,"Airpore Old 2",2,6.61,79.199,0.0834606497556787
1677,"Airpore Old 3",3,3.427,31.773,0.107858873886633
1677,"Airpore Medium 1",4,7.456,69.51,0.107265141706229
1677,"Airpore Medium 2",5,5.907,65.491,0.0901955993953368
1680,"background",0,4.922,48.371,0.101755183891174
1680,"Airpore Old 1",1,3.006,32.934,0.0912734560029149
1680,"Airpore Old 2",2,6.465,80.693,0.0801184737213885
1680,"Airpore Old 3",3,3.703,31.164,0.118823000898473
1680,"Airpore Medium 1",4,7.357,70.059,0.105011490315306
1680,"Airpore Medium 2",5,5.672,65.451,0.0866602496524117
