Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
780,Airpore Old 1,1,5.902,61.974,0.095233485
780,Airpore Old 2,2,6.398,52.03,0.122967519
780,Airpore Old 3,3,8.425,43.555,0.19343359
780,Airpore Medium 1,4,3.948,26.554,0.148678165
780,Airpore Medium 2,5,8.004,61.222,0.130737317
783,background,0,6.858,46.222,0.148370906
783,Airpore Old 1,1,5.825,61.512,0.09469697
783,Airpore Old 2,2,6.375,52.678,0.121018262
783,Airpore Old 3,3,8.561,44.146,0.193924704
783,Airpore Medium 1,4,4.056,26.281,0.154332027
783,Airpore Medium 2,5,7.849,61.622,0.127373341
786,background,0,7.017,46.446,0.151078672
786,Airpore Old 1,1,5.722,60.83,0.094065428
786,Airpore Old 2,2,6.224,52.231,0.119162949
786,Airpore Old 3,3,8.336,44.025,0.189346962
786,Airpore Medium 1,4,4.224,26.161,0.161461718
786,Airpore Medium 2,5,7.994,61.075,0.130888252
789,background,0,6.903,46.116,0.149687744
789,Airpore Old 1,1,5.824,61.534,0.094646862
789,Airpore Old 2,2,6.446,51.952,0.12407607
789,Airpore Old 3,3,8.536,43.407,0.19665031
789,Airpore Medium 1,4,3.999,26.471,0.151070983
789,Airpore Medium 2,5,7.805,61.324,0.127274803
792,background,0,6.951,46.307,0.150106895
792,Airpore Old 1,1,5.93,61.312,0.096718424
792,Airpore Old 2,2,6.439,52.703,0.122175208
792,Airpore Old 3,3,8.318,43.887,0.189532208
792,Airpore Medium 1,4,4.068,26.678,0.152485194
792,Airpore Medium 2,5,7.978,61.613,0.12948566
795,background,0,7.021,46.038,0.152504453
795,Airpore Old 1,1,5.917,60.913,0.097138542
795,Airpore Old 2,2,6.164,52.213,0.118054891
795,Airpore Old 3,3,8.417,44.287,0.190055773
795,Airpore Medium 1,4,4.147,26.472,0.156656089
795,Airpore Medium 2,5,8.061,60.955,0.132245099
798,background,0,6.909,46.252,0.149377324
798,Airpore Old 1,1,5.961,61.152,0.097478414
798,Airpore Old 2,2,6.51,52.873,0.123125225
798,Airpore Old 3,3,8.281,44.075,0.187884288
798,Airpore Medium 1,4,4.07,25.998,0.156550504
798,Airpore Medium 2,5,8.111,61.514,0.131856163
801,background,0,7.044,46.127,0.152708826
801,Airpore Old 1,1,5.814,61.957,0.093839276
801,Airpore Old 2,2,6.477,52.695,0.122914888
801,Airpore Old 3,3,8.564,43.837,0.195360084
801,Airpore Medium 1,4,4.126,26.085,0.158175196
801,Airpore Medium 2,5,7.872,61.975,0.127018959
804,background,0,6.916,46.001,0.150344558
804,Airpore Old 1,1,5.935,61.991,0.095739704
804,Airpore Old 2,2,6.461,51.88,0.124537394
804,Airpore Old 3,3,8.209,43.96,0.186737944
804,Airpore Medium 1,4,4.185,26.605,0.157301259
804,Airpore Medium 2,5,7.804,62.198,0.125470272
807,background,0,7.021,46.504,0.15097626
807,Airpore Old 1,1,5.517,61.339,0.089942777
807,Airpore Old 2,2,6.367,52.309,0.121719016
807,Airpore Old 3,3,8.58,43.619,0.196703272
807,Airpore Medium 1,4,3.928,26.279,0.149472963
807,Airpore Medium 2,5,7.97,61.772,0.129022858
810,background,0,6.944,46.142,0.15049196
810,Airpore Old 1,1,6.027,61.691,0.097696585
810,Airpore Old 2,2,6.151,52.164,0.117916571
810,Airpore Old 3,3,8.51,43.841,0.194110536
810,Airpore Medium 1,4,4.112,26.557,0.154836766
810,Airpore Medium 2,5,7.865,62.168,0.126512032
813,background,0,6.962,46.288,0.150406153
813,Airpore Old 1,1,5.753,61.245,0.093934199
813,Airpore Old 2,2,6.405,51.87,0.123481781
813,Airpore Old 3,3,8.304,44.036,0.188572986
813,Airpore Medium 1,4,4.085,26.174,0.15607091
813,Airpore Medium 2,5,8.236,62.285,0.132230874
816,background,0,6.931,46.435,0.14926241
816,Airpore Old 1,1,5.808,60.931,0.095320937
816,Airpore Old 2,2,6.379,51.762,0.123237124
816,Airpore Old 3,3,8.484,44.167,0.192089116
816,Airpore Medium 1,4,4.006,26.313,0.152244138
816,Airpore Medium 2,5,8.188,62.256,0.13152146
819,background,0,6.897,46.415,0.148594204
819,Airpore Old 1,1,5.808,61.787,0.094000356
819,Airpore Old 2,2,6.466,52.055,0.124214773
819,Airpore Old 3,3,8.348,44.438,0.187857239
819,Airpore Medium 1,4,4.008,26.485,0.151330942
819,Airpore Medium 2,5,8.166,62.323,0.131027069
822,background,0,6.924,46.258,0.149682217
822,Airpore Old 1,1,5.878,60.882,0.09654742
822,Airpore Old 2,2,6.194,52.28,0.118477429
822,Airpore Old 3,3,8.313,44.26,0.187821961
822,Airpore Medium 1,4,4.034,26.174,0.154122412
822,Airpore Medium 2,5,7.828,61.883,0.126496776
825,background,0,6.937,46.169,0.150252334
825,Airpore Old 1,1,5.957,60.842,0.097909339
825,Airpore Old 2,2,6.357,51.951,0.122365306
825,Airpore Old 3,3,8.307,43.706,0.190065437
825,Airpore Medium 1,4,4.143,25.845,0.160301799
825,Airpore Medium 2,5,8.072,61.954,0.130290215
828,background,0,6.931,46.012,0.150634617
828,Airpore Old 1,1,5.785,61.491,0.094078808
828,Airpore Old 2,2,6.197,51.837,0.119547813
828,Airpore Old 3,3,8.434,43.752,0.192768331
828,Airpore Medium 1,4,4.128,26.241,0.157311078
828,Airpore Medium 2,5,8.02,62.053,0.129244356
831,background,0,6.91,45.933,0.150436505
831,Airpore Old 1,1,5.681,60.663,0.093648517
831,Airpore Old 2,2,6.538,51.256,0.127555798
831,Airpore Old 3,3,8.485,43.47,0.195192086
831,Airpore Medium 1,4,3.981,26.391,0.15084688
831,Airpore Medium 2,5,8.144,61.899,0.131569169
834,background,0,6.923,45.728,0.151395206
834,Airpore Old 1,1,5.739,61.167,0.093825102
834,Airpore Old 2,2,6.41,51.683,0.124025308
834,Airpore Old 3,3,8.424,43.583,0.193286373
834,Airpore Medium 1,4,3.944,26.04,0.151459293
834,Airpore Medium 2,5,8.02,61.245,0.130949465
837,background,0,6.899,45.926,0.150219919
837,Airpore Old 1,1,5.819,61.007,0.095382497
837,Airpore Old 2,2,6.379,51.904,0.122899969
837,Airpore Old 3,3,8.487,44.351,0.191359834
837,Airpore Medium 1,4,4.041,25.741,0.156986908
837,Airpore Medium 2,5,8.043,62.233,0.129240114
840,background,0,6.94,46.063,0.150663222
840,Airpore Old 1,1,5.826,60.69,0.095996045
840,Airpore Old 2,2,6.375,51.276,0.124327171
840,Airpore Old 3,3,8.314,43.554,0.190889471
840,Airpore Medium 1,4,4.136,25.443,0.162559447
840,Airpore Medium 2,5,8.028,60.971,0.131669154
843,background,0,6.813,45.941,0.148298905
843,Airpore Old 1,1,5.758,60.321,0.095455977
843,Airpore Old 2,2,6.392,51.99,0.122946721
843,Airpore Old 3,3,8.429,43.81,0.192398996
843,Airpore Medium 1,4,3.985,26.048,0.152986794
843,Airpore Medium 2,5,8.021,61.45,0.130528885
846,background,0,6.906,46.063,0.149925103
846,Airpore Old 1,1,5.908,61.321,0.096345461
846,Airpore Old 2,2,6.286,52.007,0.120868345
846,Airpore Old 3,3,8.396,43.786,0.191750788
846,Airpore Medium 1,4,4.041,26.367,0.153259757
846,Airpore Medium 2,5,7.87,62.313,0.126297883
849,background,0,6.896,46.039,0.149786051
849,Airpore Old 1,1,5.829,61.274,0.095130071
849,Airpore Old 2,2,6.279,51.536,0.121837162
849,Airpore Old 3,3,8.306,44.025,0.188665531
849,Airpore Medium 1,4,3.943,26.337,0.149713331
849,Airpore Medium 2,5,8.149,62.316,0.130768984
852,background,0,6.897,45.973,0.150022839
852,Airpore Old 1,1,5.723,60.939,0.093913586
852,Airpore Old 2,2,6.303,51.941,0.121349223
852,Airpore Old 3,3,8.322,44.1,0.188707483
852,Airpore Medium 1,4,4.059,25.778,0.157459849
852,Airpore Medium 2,5,7.65,62.342,0.122710211
855,background,0,6.867,46.105,0.148942631
855,Airpore Old 1,1,5.826,61.456,0.094799531
855,Airpore Old 2,2,6.284,51.924,0.121023034
855,Airpore Old 3,3,8.161,44.143,0.184876424
855,Airpore Medium 1,4,3.925,26.265,0.149438416
855,Airpore Medium 2,5,7.976,61.561,0.129562548
858,background,0,6.86,45.986,0.149175836
858,Airpore Old 1,1,5.761,60.686,0.094931286
858,Airpore Old 2,2,6.287,51.794,0.121384716
858,Airpore Old 3,3,8.161,44.31,0.184179643
858,Airpore Medium 1,4,4.045,26.782,0.151034277
858,Airpore Medium 2,5,7.798,62.182,0.125406066
861,background,0,6.877,45.606,0.150791563
861,Airpore Old 1,1,5.875,61.142,0.096087796
861,Airpore Old 2,2,6.366,52.247,0.121844316
861,Airpore Old 3,3,8.384,44.033,0.190402653
861,Airpore Medium 1,4,3.847,26.269,0.146446382
861,Airpore Medium 2,5,7.987,61.725,0.129396517
864,background,0,6.819,46.24,0.147469723
864,Airpore Old 1,1,5.847,61.273,0.095425391
864,Airpore Old 2,2,6.279,51.276,0.12245495
864,Airpore Old 3,3,8.295,43.689,0.189864726
864,Airpore Medium 1,4,3.98,25.877,0.153804537
864,Airpore Medium 2,5,7.827,61.909,0.126427498
867,background,0,6.909,45.812,0.150812014
867,Airpore Old 1,1,5.768,61.078,0.094436622
867,Airpore Old 2,2,6.348,52.096,0.121851966
867,Airpore Old 3,3,8.213,44.185,0.18587756
867,Airpore Medium 1,4,3.862,25.868,0.149296428
867,Airpore Medium 2,5,7.993,62.108,0.128695176
870,background,0,6.937,46.073,0.150565407
870,Airpore Old 1,1,5.716,61.294,0.093255457
870,Airpore Old 2,2,6.389,52.433,0.121850743
870,Airpore Old 3,3,8.171,44.067,0.185422198
870,Airpore Medium 1,4,3.956,26.317,0.150321085
870,Airpore Medium 2,5,7.795,61.638,0.126464194
873,background,0,6.826,45.725,0.149283762
873,Airpore Old 1,1,5.85,60.465,0.096750186
873,Airpore Old 2,2,6.185,52.494,0.117822989
873,Airpore Old 3,3,8.486,43.867,0.193448378
873,Airpore Medium 1,4,3.943,25.596,0.154047507
873,Airpore Medium 2,5,7.621,62.267,0.122392278
876,background,0,6.856,45.842,0.149557175
876,Airpore Old 1,1,5.742,60.716,0.094571447
876,Airpore Old 2,2,6.294,52.399,0.120116796
876,Airpore Old 3,3,8.291,43.963,0.188590406
876,Airpore Medium 1,4,3.889,26.114,0.148923949
876,Airpore Medium 2,5,7.923,61.259,0.129336098
879,background,0,6.776,46.198,0.146673016
879,Airpore Old 1,1,5.549,60.902,0.091113592
879,Airpore Old 2,2,6.245,52.069,0.119937007
879,Airpore Old 3,3,8.341,43.773,0.190551253
879,Airpore Medium 1,4,3.77,25.9,0.145559846
879,Airpore Medium 2,5,7.612,61.93,0.122912966
882,background,0,6.848,46.134,0.148437161
882,Airpore Old 1,1,5.563,60.596,0.09180474
882,Airpore Old 2,2,6.357,52.05,0.122132565
882,Airpore Old 3,3,8.111,43.74,0.185436671
882,Airpore Medium 1,4,3.864,26.379,0.146480155
882,Airpore Medium 2,5,7.816,61.51,0.127068769
885,background,0,6.851,45.992,0.148960689
885,Airpore Old 1,1,5.691,60.211,0.094517613
885,Airpore Old 2,2,6.4,52.55,0.121788773
885,Airpore Old 3,3,8.511,43.799,0.194319505
885,Airpore Medium 1,4,3.96,26.136,0.151515152
885,Airpore Medium 2,5,7.905,61.664,0.128194733
888,background,0,6.831,45.77,0.149246231
888,Airpore Old 1,1,5.78,61.138,0.09454022
888,Airpore Old 2,2,6.243,52.476,0.118968671
888,Airpore Old 3,3,8.374,43.881,0.190834302
888,Airpore Medium 1,4,4.028,25.839,0.155888386
888,Airpore Medium 2,5,7.841,62.507,0.125441951
891,background,0,6.82,46.078,0.148009896
891,Airpore Old 1,1,5.765,60.885,0.094686704
891,Airpore Old 2,2,6.261,51.509,0.121551574
891,Airpore Old 3,3,8.206,44.296,0.185253748
891,Airpore Medium 1,4,3.884,26.13,0.148641408
891,Airpore Medium 2,5,7.852,61.951,0.126745331
894,background,0,6.874,45.995,0.149451027
894,Airpore Old 1,1,5.491,60.281,0.091090062
894,Airpore Old 2,2,6.245,51.946,0.120220999
894,Airpore Old 3,3,8.316,43.715,0.190232186
894,Airpore Medium 1,4,3.968,25.502,0.15559564
894,Airpore Medium 2,5,8.06,61.692,0.130649031
897,background,0,6.935,46.238,0.149984861
897,Airpore Old 1,1,5.667,60.188,0.094154981
897,Airpore Old 2,2,6.14,51.416,0.11941808
897,Airpore Old 3,3,8.204,44.334,0.185049849
897,Airpore Medium 1,4,3.906,25.693,0.152025844
897,Airpore Medium 2,5,7.899,62.113,0.127171446
900,background,0,6.836,45.774,0.149342421
900,Airpore Old 1,1,5.576,60.946,0.091490828
900,Airpore Old 2,2,6.373,51.857,0.122895655
900,Airpore Old 3,3,8.201,43.671,0.187790525
900,Airpore Medium 1,4,4.035,25.891,0.155845661
900,Airpore Medium 2,5,7.887,61.581,0.128075218
903,background,0,6.781,46.033,0.147307366
903,Airpore Old 1,1,5.781,61.391,0.094166897
903,Airpore Old 2,2,6.291,51.727,0.12161927
903,Airpore Old 3,3,8.447,43.897,0.192427729
903,Airpore Medium 1,4,3.894,25.89,0.150405562
903,Airpore Medium 2,5,7.973,62.262,0.128055636
906,background,0,6.769,46.096,0.146845713
906,Airpore Old 1,1,5.69,61.176,0.093010331
906,Airpore Old 2,2,6.173,51.931,0.118869269
906,Airpore Old 3,3,8.2,44.524,0.184170335
906,Airpore Medium 1,4,3.823,26.231,0.145743586
906,Airpore Medium 2,5,7.729,62.441,0.123780849
909,background,0,6.905,46.249,0.149300525
909,Airpore Old 1,1,5.66,60.766,0.093144192
909,Airpore Old 2,2,6.129,51.978,0.117915272
909,Airpore Old 3,3,8.504,44.168,0.192537584
909,Airpore Medium 1,4,3.928,26.114,0.150417401
909,Airpore Medium 2,5,7.935,62.165,0.127644173
912,background,0,6.815,46.235,0.147399156
912,Airpore Old 1,1,5.617,60.91,0.092218027
912,Airpore Old 2,2,6.379,52.053,0.122548172
912,Airpore Old 3,3,8.51,44.463,0.191395093
912,Airpore Medium 1,4,3.973,25.286,0.157122518
912,Airpore Medium 2,5,7.902,63,0.125428571
915,background,0,6.817,46.093,0.147896644
915,Airpore Old 1,1,5.747,61.167,0.093955891
915,Airpore Old 2,2,6.219,52.418,0.118642451
915,Airpore Old 3,3,8.16,44.39,0.183825186
915,Airpore Medium 1,4,3.911,26.269,0.148882713
915,Airpore Medium 2,5,7.975,62.078,0.128467412
918,background,0,6.855,45.832,0.149567987
918,Airpore Old 1,1,5.53,60.644,0.091187916
918,Airpore Old 2,2,6.231,51.414,0.121192671
918,Airpore Old 3,3,8.314,44.438,0.187092128
918,Airpore Medium 1,4,4.194,25.538,0.16422586
918,Airpore Medium 2,5,7.916,62.485,0.126686405
921,background,0,6.71,46.142,0.145420658
921,Airpore Old 1,1,5.674,61.335,0.092508356
921,Airpore Old 2,2,6.117,52.326,0.116901731
921,Airpore Old 3,3,8.186,44.729,0.183013258
921,Airpore Medium 1,4,3.799,25.832,0.147065655
921,Airpore Medium 2,5,7.782,62.1,0.12531401
924,background,0,6.763,45.49,0.148670037
924,Airpore Old 1,1,5.904,61.294,0.096322642
924,Airpore Old 2,2,6.359,52.553,0.121001655
924,Airpore Old 3,3,8.243,43.706,0.188601107
924,Airpore Medium 1,4,3.941,25.551,0.154240539
924,Airpore Medium 2,5,8.025,62.413,0.128578982
927,background,0,6.734,45.836,0.146915089
927,Airpore Old 1,1,5.633,60.566,0.093005977
927,Airpore Old 2,2,6.247,51.31,0.121750146
927,Airpore Old 3,3,8.402,43.875,0.191498575
927,Airpore Medium 1,4,3.886,25.581,0.15190962
927,Airpore Medium 2,5,7.936,62.383,0.127214145
930,background,0,6.737,45.855,0.146919638
930,Airpore Old 1,1,5.833,60.81,0.095921723
930,Airpore Old 2,2,6.236,52.213,0.119433857
930,Airpore Old 3,3,8.367,43.378,0.192885795
930,Airpore Medium 1,4,3.939,25.761,0.152905555
930,Airpore Medium 2,5,7.785,62.348,0.124863668
933,background,0,6.831,45.98,0.148564593
933,Airpore Old 1,1,5.676,61.138,0.092839151
933,Airpore Old 2,2,6.3,52.001,0.121151516
933,Airpore Old 3,3,8.392,44.189,0.189911516
933,Airpore Medium 1,4,3.809,25.651,0.148493236
933,Airpore Medium 2,5,8.039,62.597,0.128424685
936,background,0,6.772,45.634,0.148398124
936,Airpore Old 1,1,5.578,61.286,0.091015893
936,Airpore Old 2,2,6.21,52.07,0.119262531
936,Airpore Old 3,3,8.184,44.023,0.185902824
936,Airpore Medium 1,4,3.781,25.774,0.146698223
936,Airpore Medium 2,5,7.814,63.038,0.123956978
939,background,0,6.843,45.768,0.149514945
939,Airpore Old 1,1,5.677,61.172,0.092803897
939,Airpore Old 2,2,6.436,52.15,0.123413231
939,Airpore Old 3,3,8.336,43.921,0.189795314
939,Airpore Medium 1,4,3.915,25.222,0.155221632
939,Airpore Medium 2,5,8.007,62.352,0.128416089
942,background,0,6.769,45.791,0.147823808
942,Airpore Old 1,1,5.714,61.233,0.093315696
942,Airpore Old 2,2,6.286,52.334,0.12011312
942,Airpore Old 3,3,8.147,44.378,0.183581955
942,Airpore Medium 1,4,3.813,25.388,0.150189066
942,Airpore Medium 2,5,7.745,62.475,0.123969588
945,background,0,6.709,45.898,0.146171946
945,Airpore Old 1,1,5.964,60.813,0.098071136
945,Airpore Old 2,2,6.345,51.744,0.122622913
945,Airpore Old 3,3,8.249,44.567,0.185092109
945,Airpore Medium 1,4,3.891,25.388,0.153261383
945,Airpore Medium 2,5,7.943,62.269,0.12755946
948,background,0,6.793,45.895,0.148011766
948,Airpore Old 1,1,5.878,60.947,0.096444452
948,Airpore Old 2,2,6.431,52.132,0.123359932
948,Airpore Old 3,3,8.345,44.117,0.189156108
948,Airpore Medium 1,4,3.761,25.897,0.145229177
948,Airpore Medium 2,5,7.807,62.479,0.124953985
951,background,0,6.75,45.859,0.147190301
951,Airpore Old 1,1,5.76,60.821,0.094704132
951,Airpore Old 2,2,6.276,51.402,0.122096416
951,Airpore Old 3,3,8.334,44.119,0.188898207
951,Airpore Medium 1,4,3.778,25.326,0.149174761
951,Airpore Medium 2,5,7.952,62.179,0.127888837
954,background,0,6.706,46.007,0.145760428
954,Airpore Old 1,1,5.525,60.991,0.090587136
954,Airpore Old 2,2,6.331,51.93,0.121914115
954,Airpore Old 3,3,8.129,43.925,0.185065452
954,Airpore Medium 1,4,3.917,25.759,0.152063356
954,Airpore Medium 2,5,7.81,61.952,0.126065341
957,background,0,6.786,45.937,0.147724057
957,Airpore Old 1,1,5.649,61.051,0.092529197
957,Airpore Old 2,2,6.295,51.621,0.121946495
957,Airpore Old 3,3,8.162,44.407,0.183799851
957,Airpore Medium 1,4,3.71,25.395,0.14609175
957,Airpore Medium 2,5,7.936,62.231,0.127524867
960,background,0,6.748,45.92,0.14695122
960,Airpore Old 1,1,5.532,61.318,0.090218207
960,Airpore Old 2,2,6.37,51.526,0.123626907
960,Airpore Old 3,3,8.187,44.523,0.183882488
960,Airpore Medium 1,4,3.872,25.883,0.14959626
960,Airpore Medium 2,5,8.066,62.7,0.128644338
963,background,0,6.844,45.969,0.148882943
963,Airpore Old 1,1,5.831,60.74,0.095999341
963,Airpore Old 2,2,6.236,51.526,0.121026278
963,Airpore Old 3,3,8.306,43.808,0.189600073
963,Airpore Medium 1,4,3.761,25.378,0.148199228
963,Airpore Medium 2,5,7.986,62.391,0.127999231
966,background,0,6.743,45.761,0.147352549
966,Airpore Old 1,1,5.752,61.464,0.093583236
966,Airpore Old 2,2,6.317,52.125,0.121189448
966,Airpore Old 3,3,8.195,43.826,0.186989458
966,Airpore Medium 1,4,3.85,25.504,0.150956713
966,Airpore Medium 2,5,7.914,62.432,0.126761917
969,background,0,6.887,45.839,0.150243243
969,Airpore Old 1,1,5.888,60.77,0.096889913
969,Airpore Old 2,2,6.303,51.512,0.122359838
969,Airpore Old 3,3,8.578,44.135,0.194358219
969,Airpore Medium 1,4,3.949,26.015,0.15179704
969,Airpore Medium 2,5,7.895,62.863,0.12559057
972,background,0,6.703,45.572,0.14708593
972,Airpore Old 1,1,5.792,60.571,0.095623318
972,Airpore Old 2,2,6.218,51.996,0.119586122
972,Airpore Old 3,3,8.373,44.26,0.189177587
972,Airpore Medium 1,4,4.018,25.748,0.156050955
972,Airpore Medium 2,5,7.745,63.097,0.122747516
975,background,0,6.761,45.589,0.148303319
975,Airpore Old 1,1,5.692,60.926,0.09342481
975,Airpore Old 2,2,6.328,52.036,0.121608117
975,Airpore Old 3,3,8.446,43.923,0.192291055
975,Airpore Medium 1,4,3.878,26.068,0.148764769
975,Airpore Medium 2,5,7.957,62.297,0.127726857
978,background,0,6.813,45.471,0.149831761
978,Airpore Old 1,1,5.721,60.673,0.094292354
978,Airpore Old 2,2,6.441,50.996,0.126304024
978,Airpore Old 3,3,8.415,43.784,0.192193495
978,Airpore Medium 1,4,3.847,25.206,0.152622391
978,Airpore Medium 2,5,7.711,63.468,0.121494296
981,background,0,6.721,45.549,0.14755538
981,Airpore Old 1,1,5.723,61.24,0.093451992
981,Airpore Old 2,2,6.233,51.794,0.120342125
981,Airpore Old 3,3,8.346,43.996,0.189699064
981,Airpore Medium 1,4,4.006,25.711,0.155808798
981,Airpore Medium 2,5,7.813,62.666,0.124676858
984,background,0,6.806,45.814,0.14855721
984,Airpore Old 1,1,5.75,61.477,0.093530914
984,Airpore Old 2,2,6.296,51.618,0.121972955
984,Airpore Old 3,3,8.349,43.878,0.190277588
984,Airpore Medium 1,4,3.892,25.766,0.151051774
984,Airpore Medium 2,5,7.9,62.078,0.127259254
987,background,0,6.817,45.755,0.148989182
987,Airpore Old 1,1,5.809,60.936,0.095329526
987,Airpore Old 2,2,6.155,51.864,0.118675767
987,Airpore Old 3,3,7.972,43.42,0.183602027
987,Airpore Medium 1,4,3.881,25.191,0.154062959
987,Airpore Medium 2,5,7.737,62.88,0.123043893
990,background,0,6.847,45.498,0.150490131
990,Airpore Old 1,1,5.756,60.962,0.094419474
990,Airpore Old 2,2,6.247,52.201,0.119672037
990,Airpore Old 3,3,8.248,43.844,0.188121522
990,Airpore Medium 1,4,3.66,25.239,0.145013669
990,Airpore Medium 2,5,8.091,62.43,0.129601153
993,background,0,6.753,45.709,0.147738957
993,Airpore Old 1,1,5.523,61.369,0.089996578
993,Airpore Old 2,2,6.467,51.771,0.124915493
993,Airpore Old 3,3,8.015,43.786,0.183049377
993,Airpore Medium 1,4,3.898,25.711,0.151608261
993,Airpore Medium 2,5,7.698,62.771,0.122636249
996,background,0,6.889,46.054,0.149585269
996,Airpore Old 1,1,5.511,61.222,0.090016661
996,Airpore Old 2,2,6.358,52.258,0.121665582
996,Airpore Old 3,3,8.407,44.088,0.190686808
996,Airpore Medium 1,4,3.749,25.347,0.14790705
996,Airpore Medium 2,5,7.98,61.866,0.128988459
999,background,0,6.729,45.855,0.146745175
999,Airpore Old 1,1,5.635,61.341,0.091863517
999,Airpore Old 2,2,6.195,52.04,0.119043044
999,Airpore Old 3,3,8.229,44.945,0.183090444
999,Airpore Medium 1,4,3.907,25.382,0.15392798
999,Airpore Medium 2,5,7.957,62.587,0.127135028
1002,background,0,6.781,45.829,0.14796308
1002,Airpore Old 1,1,5.879,61.438,0.095689964
1002,Airpore Old 2,2,6.28,52.339,0.119987008
1002,Airpore Old 3,3,8.425,44.377,0.189850598
1002,Airpore Medium 1,4,3.909,25.813,0.151435323
1002,Airpore Medium 2,5,7.807,63.174,0.123579321
1005,background,0,6.884,45.82,0.15024007
1005,Airpore Old 1,1,5.823,60.766,0.095826614
1005,Airpore Old 2,2,6.136,52.375,0.117155131
1005,Airpore Old 3,3,8.214,44.412,0.184950014
1005,Airpore Medium 1,4,3.758,25.595,0.146825552
1005,Airpore Medium 2,5,7.75,63.244,0.122541269
1008,background,0,6.778,46.058,0.147162274
1008,Airpore Old 1,1,5.943,60.904,0.097579798
1008,Airpore Old 2,2,6.199,51.991,0.119232175
1008,Airpore Old 3,3,8.263,44.287,0.186578454
1008,Airpore Medium 1,4,3.885,25.144,0.154510022
1008,Airpore Medium 2,5,7.89,62.439,0.126363331
1011,background,0,6.717,45.547,0.147474038
1011,Airpore Old 1,1,5.653,61.205,0.092361735
1011,Airpore Old 2,2,6.381,51.769,0.123259093
