Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
2205,Airpore Old 1,1,8.384,40.625,0.206375385
2205,Airpore Old 2,2,8.713,40.362,0.215871364
2205,Airpore Old 3,3,7.921,39.033,0.202930853
2205,Airpore Medium 1,4,8.753,38.144,0.229472525
2208,background,0,6.594,46.466,0.141910214
2208,Airpore Old 1,1,8.358,40.569,0.206019374
2208,Airpore Old 2,2,8.939,40.362,0.22147069
2208,Airpore Old 3,3,7.915,39.089,0.202486633
2208,Airpore Medium 1,4,9.011,37.867,0.237964455
2211,background,0,6.465,46.485,0.139077122
2211,Airpore Old 1,1,8.531,40.445,0.210928421
2211,Airpore Old 2,2,8.561,40.165,0.213145774
2211,Airpore Old 3,3,8.058,39.409,0.20447106
2211,Airpore Medium 1,4,9.045,38.526,0.234776515
2214,background,0,6.477,46.906,0.13808468
2214,Airpore Old 1,1,8.495,41.058,0.206902431
2214,Airpore Old 2,2,8.386,40.066,0.209304647
2214,Airpore Old 3,3,8.517,39.272,0.216872072
2214,Airpore Medium 1,4,9.087,37.842,0.240130014
2217,background,0,6.659,46.802,0.142280244
2217,Airpore Old 1,1,8.462,40.311,0.209917888
2217,Airpore Old 2,2,8.488,39.798,0.213277049
2217,Airpore Old 3,3,8.276,39.54,0.209307031
2217,Airpore Medium 1,4,8.852,37.922,0.233426507
2220,background,0,6.457,46.817,0.137919986
2220,Airpore Old 1,1,8.473,40.637,0.208504565
2220,Airpore Old 2,2,8.355,40.487,0.206362536
2220,Airpore Old 3,3,8.193,38.906,0.210584486
2220,Airpore Medium 1,4,9.038,38.375,0.235517915
2223,background,0,6.49,46.471,0.13965699
2223,Airpore Old 1,1,8.298,40.282,0.205997716
2223,Airpore Old 2,2,8.442,39.932,0.211409396
2223,Airpore Old 3,3,8.291,39.291,0.211015245
2223,Airpore Medium 1,4,8.75,38.227,0.228895807
2226,background,0,6.736,46.289,0.145520534
2226,Airpore Old 1,1,8.449,40.43,0.208978481
2226,Airpore Old 2,2,8.49,39.78,0.213423831
2226,Airpore Old 3,3,8.166,39.079,0.208961335
2226,Airpore Medium 1,4,8.81,37.464,0.235159086
2229,background,0,6.488,46.511,0.139493883
2229,Airpore Old 1,1,8.435,40.201,0.209820651
2229,Airpore Old 2,2,8.432,40.496,0.208218096
2229,Airpore Old 3,3,8.051,38.704,0.208014675
2229,Airpore Medium 1,4,8.782,37.433,0.234605829
2232,background,0,6.597,46.711,0.141230117
2232,Airpore Old 1,1,8.436,40.707,0.207237085
2232,Airpore Old 2,2,8.532,40.094,0.21279992
2232,Airpore Old 3,3,8.016,38.588,0.207732974
2232,Airpore Medium 1,4,8.712,37.863,0.230092703
2235,background,0,6.61,46.379,0.1425214
2235,Airpore Old 1,1,8.444,40.954,0.206182546
2235,Airpore Old 2,2,8.607,40.698,0.211484594
2235,Airpore Old 3,3,8.003,39.022,0.205089437
2235,Airpore Medium 1,4,8.592,37.916,0.226606182
2238,background,0,6.583,46.694,0.140981711
2238,Airpore Old 1,1,8.982,40.25,0.22315528
2238,Airpore Old 2,2,8.52,40.37,0.211047808
2238,Airpore Old 3,3,8.23,39.288,0.209478721
2238,Airpore Medium 1,4,8.674,38.264,0.226688271
2241,background,0,6.649,46.721,0.142312879
2241,Airpore Old 1,1,8.879,41.327,0.214847436
2241,Airpore Old 2,2,8.65,40.616,0.212970258
2241,Airpore Old 3,3,8.253,39.405,0.209440426
2241,Airpore Medium 1,4,9.09,37.777,0.240622601
2244,background,0,6.722,46.897,0.143335395
2244,Airpore Old 1,1,8.948,40.61,0.220339818
2244,Airpore Old 2,2,8.493,40.823,0.208044485
2244,Airpore Old 3,3,8.192,39.228,0.208830427
2244,Airpore Medium 1,4,9.263,38.197,0.242505956
2247,background,0,6.735,46.725,0.144141252
2247,Airpore Old 1,1,8.697,40.959,0.212334286
2247,Airpore Old 2,2,8.542,41.089,0.20789019
2247,Airpore Old 3,3,8.09,39.464,0.204996959
2247,Airpore Medium 1,4,9.088,37.948,0.239485612
2250,background,0,6.661,46.956,0.141856206
2250,Airpore Old 1,1,8.658,40.229,0.215217878
2250,Airpore Old 2,2,8.268,40.603,0.203630274
2250,Airpore Old 3,3,8.513,39.891,0.213406533
2250,Airpore Medium 1,4,9.084,37.906,0.239645439
2253,background,0,6.683,46.466,0.143825593
2253,Airpore Old 1,1,8.43,40.343,0.208958184
2253,Airpore Old 2,2,8.351,40.496,0.206217898
2253,Airpore Old 3,3,8.687,39.557,0.219607149
2253,Airpore Medium 1,4,8.796,38.481,0.228580338
2256,background,0,6.658,47.117,0.141307808
2256,Airpore Old 1,1,8.265,40.749,0.202827063
2256,Airpore Old 2,2,8.289,40.183,0.206281263
2256,Airpore Old 3,3,8.741,39.324,0.222281558
2256,Airpore Medium 1,4,8.804,37.962,0.231916127
2259,background,0,6.673,46.968,0.142075456
2259,Airpore Old 1,1,8.647,40.516,0.213421858
2259,Airpore Old 2,2,8.222,40.503,0.202997309
2259,Airpore Old 3,3,8.577,39.72,0.215936556
2259,Airpore Medium 1,4,8.965,38.289,0.234140354
2262,background,0,6.583,46.907,0.140341527
2262,Airpore Old 1,1,8.598,40.456,0.21252719
2262,Airpore Old 2,2,8.239,40.713,0.202367794
2262,Airpore Old 3,3,8.203,39.912,0.20552716
2262,Airpore Medium 1,4,8.84,38.132,0.231826288
2265,background,0,6.431,46.838,0.137303045
2265,Airpore Old 1,1,8.32,40.619,0.204830252
2265,Airpore Old 2,2,8.139,40.363,0.201645071
2265,Airpore Old 3,3,8.053,38.765,0.20773894
2265,Airpore Medium 1,4,9.073,38.118,0.238024031
2268,background,0,6.567,46.568,0.141019584
2268,Airpore Old 1,1,8.349,39.867,0.209421326
2268,Airpore Old 2,2,8.193,39.904,0.205317763
2268,Airpore Old 3,3,7.96,38.996,0.2041235
2268,Airpore Medium 1,4,8.961,37.559,0.238584627
2271,background,0,6.658,46.576,0.142949158
2271,Airpore Old 1,1,8.142,40.211,0.202481908
2271,Airpore Old 2,2,8.212,40.408,0.203227084
2271,Airpore Old 3,3,8.349,38.761,0.21539692
2271,Airpore Medium 1,4,8.696,37.351,0.232818398
2274,background,0,6.466,46.55,0.138904404
2274,Airpore Old 1,1,8.456,39.805,0.212435624
2274,Airpore Old 2,2,8.28,40.426,0.204818681
2274,Airpore Old 3,3,7.988,38.68,0.206514995
2274,Airpore Medium 1,4,8.737,37.487,0.233067463
2277,background,0,6.653,46.313,0.14365297
2277,Airpore Old 1,1,8.366,40.279,0.207701284
2277,Airpore Old 2,2,8.276,39.821,0.207830039
2277,Airpore Old 3,3,7.965,39.156,0.203417101
2277,Airpore Medium 1,4,8.719,38.124,0.228701081
2280,background,0,6.608,46.739,0.14138086
2280,Airpore Old 1,1,8.479,40.529,0.209208221
2280,Airpore Old 2,2,8.283,40.378,0.20513646
2280,Airpore Old 3,3,7.962,39.14,0.203423608
2280,Airpore Medium 1,4,8.804,37.832,0.232713047
2283,background,0,6.499,47.036,0.138170763
2283,Airpore Old 1,1,8.548,40.77,0.209663969
2283,Airpore Old 2,2,8.312,40.356,0.205966895
2283,Airpore Old 3,3,7.94,39.472,0.201155249
2283,Airpore Medium 1,4,8.662,38.468,0.225174171
2286,background,0,6.68,46.726,0.142961092
2286,Airpore Old 1,1,8.604,40.576,0.21204653
2286,Airpore Old 2,2,8.459,40.197,0.21043859
2286,Airpore Old 3,3,7.946,39.342,0.201972447
2286,Airpore Medium 1,4,8.942,38.283,0.233576261
2289,background,0,6.586,47.001,0.140124678
2289,Airpore Old 1,1,9.007,40.919,0.220117794
2289,Airpore Old 2,2,8.486,40.724,0.208378352
2289,Airpore Old 3,3,7.894,39.044,0.202182153
2289,Airpore Medium 1,4,8.964,37.675,0.237929662
2292,background,0,6.616,47.144,0.140335992
2292,Airpore Old 1,1,9.033,41.024,0.220188183
2292,Airpore Old 2,2,8.632,40.237,0.214528916
2292,Airpore Old 3,3,7.844,38.959,0.20133987
2292,Airpore Medium 1,4,9.027,37.963,0.237784158
2295,background,0,6.682,46.747,0.142939654
2295,Airpore Old 1,1,8.765,40.911,0.214245557
2295,Airpore Old 2,2,8.565,40.238,0.212858492
2295,Airpore Old 3,3,7.78,39.486,0.197031859
2295,Airpore Medium 1,4,8.89,37.78,0.235309688
2298,background,0,6.448,46.497,0.138675613
2298,Airpore Old 1,1,9.06,40.752,0.222320377
2298,Airpore Old 2,2,8.759,40.69,0.215261735
2298,Airpore Old 3,3,7.925,39.29,0.201705269
2298,Airpore Medium 1,4,8.706,38.104,0.22847995
2301,background,0,6.565,46.639,0.140762023
2301,Airpore Old 1,1,8.865,40.932,0.216578716
2301,Airpore Old 2,2,8.725,40.221,0.216926481
2301,Airpore Old 3,3,7.797,38.764,0.201140233
2301,Airpore Medium 1,4,8.58,37.803,0.226966114
2304,background,0,6.522,47.038,0.138653854
2304,Airpore Old 1,1,8.499,40.526,0.209717219
2304,Airpore Old 2,2,8.483,40.37,0.210131286
2304,Airpore Old 3,3,7.917,39.731,0.199265058
2304,Airpore Medium 1,4,8.615,37.824,0.22776544
2307,background,0,6.532,46.395,0.140791034
2307,Airpore Old 1,1,8.517,40.794,0.208780703
2307,Airpore Old 2,2,8.427,40.701,0.20704651
2307,Airpore Old 3,3,7.801,39.176,0.199127017
2307,Airpore Medium 1,4,8.544,37.759,0.226277179
2310,background,0,6.474,46.36,0.139646247
2310,Airpore Old 1,1,8.64,40.669,0.212446827
2310,Airpore Old 2,2,8.356,40.043,0.208675674
2310,Airpore Old 3,3,7.8,39.055,0.199718346
2310,Airpore Medium 1,4,8.93,37.865,0.235837845
2313,background,0,6.423,46.403,0.138417775
2313,Airpore Old 1,1,8.48,40.399,0.209906186
2313,Airpore Old 2,2,8.402,40.411,0.207913687
2313,Airpore Old 3,3,7.84,38.945,0.201309539
2313,Airpore Medium 1,4,9.172,37.741,0.243024827
2316,background,0,6.416,46.206,0.138856426
2316,Airpore Old 1,1,8.64,40.4,0.213861386
2316,Airpore Old 2,2,8.58,40.372,0.212523531
2316,Airpore Old 3,3,7.862,38.913,0.202040449
2316,Airpore Medium 1,4,8.901,37.666,0.236313917
2319,background,0,6.459,46.753,0.138151562
2319,Airpore Old 1,1,8.644,39.929,0.21648426
2319,Airpore Old 2,2,8.648,40.505,0.213504506
2319,Airpore Old 3,3,7.82,38.957,0.200734143
2319,Airpore Medium 1,4,8.994,37.857,0.237578255
2322,background,0,6.382,46.749,0.136516289
2322,Airpore Old 1,1,8.667,40.518,0.213904931
2322,Airpore Old 2,2,8.594,39.995,0.21487686
2322,Airpore Old 3,3,7.835,39.352,0.199100427
2322,Airpore Medium 1,4,8.871,37.836,0.234459245
2325,background,0,6.687,46.5,0.143806452
2325,Airpore Old 1,1,8.509,40.43,0.210462528
2325,Airpore Old 2,2,8.271,40.749,0.202974306
2325,Airpore Old 3,3,7.975,39.352,0.202658061
2325,Airpore Medium 1,4,8.801,38.337,0.229569346
2328,background,0,6.609,47.041,0.140494462
2328,Airpore Old 1,1,8.34,40.345,0.206717065
2328,Airpore Old 2,2,8.15,40.181,0.202832184
2328,Airpore Old 3,3,8.065,39.339,0.205012837
2328,Airpore Medium 1,4,8.733,38.338,0.22778966
2331,background,0,6.697,46.552,0.143860629
2331,Airpore Old 1,1,8.249,40.503,0.203663926
2331,Airpore Old 2,2,8.42,40.446,0.208178806
2331,Airpore Old 3,3,8.002,39.503,0.202566894
2331,Airpore Medium 1,4,8.739,37.811,0.231123218
2334,background,0,6.58,46.829,0.140511222
2334,Airpore Old 1,1,8.551,40.617,0.210527612
2334,Airpore Old 2,2,8.36,40.286,0.207516259
2334,Airpore Old 3,3,7.814,39.385,0.198400406
2334,Airpore Medium 1,4,8.908,38.195,0.233224244
2337,background,0,6.62,47.165,0.140358317
2337,Airpore Old 1,1,8.311,40.275,0.2063563
2337,Airpore Old 2,2,8.252,40.219,0.205176658
2337,Airpore Old 3,3,7.934,39.09,0.202967511
2337,Airpore Medium 1,4,8.829,37.96,0.232586934
2340,background,0,6.641,47.312,0.14036608
2340,Airpore Old 1,1,8.609,40.704,0.211502555
2340,Airpore Old 2,2,8.309,40.934,0.202985293
2340,Airpore Old 3,3,7.895,38.858,0.203175665
2340,Airpore Medium 1,4,8.945,37.93,0.235829159
2343,background,0,6.488,46.48,0.139586919
2343,Airpore Old 1,1,8.968,40.926,0.219127205
2343,Airpore Old 2,2,8.344,40.4,0.206534653
2343,Airpore Old 3,3,7.964,39.138,0.203485104
2343,Airpore Medium 1,4,9.114,38.066,0.23942626
2346,background,0,6.707,46.75,0.143465241
2346,Airpore Old 1,1,8.901,40.583,0.21932829
2346,Airpore Old 2,2,8.57,40.513,0.211537037
2346,Airpore Old 3,3,7.865,39.183,0.200724804
2346,Airpore Medium 1,4,9.06,38.021,0.238289366
2349,background,0,6.581,46.684,0.140969069
2349,Airpore Old 1,1,8.564,39.999,0.214105353
2349,Airpore Old 2,2,8.298,40.409,0.205350293
2349,Airpore Old 3,3,8.131,39.056,0.208188243
2349,Airpore Medium 1,4,9.004,37.932,0.23737214
2352,background,0,6.624,46.284,0.143116412
2352,Airpore Old 1,1,8.423,40.282,0.209100839
2352,Airpore Old 2,2,8.188,40.271,0.20332249
2352,Airpore Old 3,3,8.276,39.581,0.20909022
2352,Airpore Medium 1,4,8.873,38.058,0.233144148
2355,background,0,6.56,46.469,0.141169382
2355,Airpore Old 1,1,8.436,40.196,0.209871629
2355,Airpore Old 2,2,8.153,40.132,0.20315459
2355,Airpore Old 3,3,8.451,39.461,0.214160817
2355,Airpore Medium 1,4,8.966,37.733,0.23761694
2358,background,0,6.619,46.625,0.141962466
2358,Airpore Old 1,1,8.389,40.311,0.208106968
2358,Airpore Old 2,2,8.376,40.149,0.20862288
2358,Airpore Old 3,3,8.483,38.424,0.220773475
2358,Airpore Medium 1,4,9.257,37.895,0.244280248
2361,background,0,6.648,46.559,0.142786572
2361,Airpore Old 1,1,8.547,39.789,0.214808113
2361,Airpore Old 2,2,8.459,40.324,0.209775816
2361,Airpore Old 3,3,8.165,38.897,0.209913361
2361,Airpore Medium 1,4,9.571,37.523,0.255070224
2364,background,0,6.564,46.464,0.141270661
2364,Airpore Old 1,1,8.453,39.781,0.212488374
2364,Airpore Old 2,2,8.42,40.234,0.209275737
2364,Airpore Old 3,3,8.06,38.518,0.209252817
2364,Airpore Medium 1,4,9.213,37.732,0.244169405
2367,background,0,6.597,46.746,0.141124374
2367,Airpore Old 1,1,8.31,40.692,0.204217045
2367,Airpore Old 2,2,8.224,40.329,0.203922736
2367,Airpore Old 3,3,7.865,38.617,0.203666779
2367,Airpore Medium 1,4,8.879,38.407,0.231181816
2370,background,0,6.502,46.832,0.138836693
2370,Airpore Old 1,1,8.446,40.453,0.208785504
2370,Airpore Old 2,2,8.196,40.562,0.202061042
2370,Airpore Old 3,3,8.053,39.231,0.205271342
2370,Airpore Medium 1,4,8.786,37.74,0.232803392
2373,background,0,6.557,46.815,0.140061946
2373,Airpore Old 1,1,8.494,40.318,0.210675133
2373,Airpore Old 2,2,8.045,40.112,0.200563422
2373,Airpore Old 3,3,7.88,39.221,0.200912776
2373,Airpore Medium 1,4,8.985,37.876,0.237221459
2376,background,0,6.534,47.012,0.138985791
2376,Airpore Old 1,1,8.316,40.535,0.205156038
2376,Airpore Old 2,2,8.187,40.785,0.200735565
2376,Airpore Old 3,3,8.047,39.427,0.204098714
2376,Airpore Medium 1,4,8.879,38.311,0.231761113
2379,background,0,6.581,46.468,0.141624344
2379,Airpore Old 1,1,8.318,40.473,0.205519729
2379,Airpore Old 2,2,8.272,40.49,0.204297357
2379,Airpore Old 3,3,8.419,39.179,0.214885525
2379,Airpore Medium 1,4,9.13,38.347,0.238089029
2382,background,0,6.497,46.543,0.139591346
2382,Airpore Old 1,1,8.314,40.341,0.206093057
2382,Airpore Old 2,2,8.281,40.464,0.204651048
2382,Airpore Old 3,3,8.429,39.122,0.21545422
2382,Airpore Medium 1,4,8.809,37.989,0.231882913
2385,background,0,6.639,46.815,0.141813521
2385,Airpore Old 1,1,8.225,40.044,0.205399061
2385,Airpore Old 2,2,8.567,40.776,0.210099078
2385,Airpore Old 3,3,8.534,39.588,0.215570375
2385,Airpore Medium 1,4,8.79,37.612,0.23370201
2388,background,0,6.684,46.723,0.143055883
2388,Airpore Old 1,1,8.163,40.134,0.203393631
2388,Airpore Old 2,2,8.717,40.664,0.214366516
2388,Airpore Old 3,3,8.434,38.927,0.216661957
2388,Airpore Medium 1,4,8.971,37.896,0.236726831
2391,background,0,6.563,46.829,0.140148199
2391,Airpore Old 1,1,8.231,40.712,0.202176263
2391,Airpore Old 2,2,9.371,39.908,0.234815075
2391,Airpore Old 3,3,8.579,39.458,0.217421055
2391,Airpore Medium 1,4,8.855,37.439,0.236518069
2394,background,0,6.651,46.808,0.142091096
2394,Airpore Old 1,1,8.342,40.347,0.206756388
2394,Airpore Old 2,2,9.613,40.414,0.237863117
2394,Airpore Old 3,3,8.08,39.142,0.206427878
2394,Airpore Medium 1,4,8.881,37.858,0.234587141
2397,background,0,6.706,46.777,0.143361054
2397,Airpore Old 1,1,8.343,40.055,0.208288603
2397,Airpore Old 2,2,9.417,40.874,0.230390958
2397,Airpore Old 3,3,8.138,38.803,0.209726052
2397,Airpore Medium 1,4,8.795,37.938,0.23182561
2400,background,0,6.58,46.39,0.141840914
2400,Airpore Old 1,1,8.412,40.989,0.205225792
2400,Airpore Old 2,2,8.75,40.293,0.217159308
2400,Airpore Old 3,3,8,39.358,0.203262361
2400,Airpore Medium 1,4,8.704,38.46,0.226313053
2403,background,0,6.554,46.531,0.140852335
2403,Airpore Old 1,1,8.384,39.749,0.210923545
2403,Airpore Old 2,2,8.675,40.162,0.216000199
2403,Airpore Old 3,3,8.313,38.902,0.213690813
2403,Airpore Medium 1,4,8.85,37.354,0.236922418
2406,background,0,6.652,46.576,0.142820337
2406,Airpore Old 1,1,8.346,39.794,0.20973011
2406,Airpore Old 2,2,8.383,40.344,0.207788023
2406,Airpore Old 3,3,8.702,38.994,0.223162538
2406,Airpore Medium 1,4,9.1,37.616,0.241918333
2409,background,0,6.552,46.699,0.14030279
2409,Airpore Old 1,1,8.3,39.821,0.208432736
2409,Airpore Old 2,2,8.521,40.528,0.210249704
2409,Airpore Old 3,3,8.819,38.794,0.227328968
2409,Airpore Medium 1,4,9.902,37.531,0.26383523
2412,background,0,6.55,46.912,0.139623124
2412,Airpore Old 1,1,8.382,40.459,0.207172693
2412,Airpore Old 2,2,8.359,40.097,0.208469462
2412,Airpore Old 3,3,8.771,39.38,0.222727273
2412,Airpore Medium 1,4,10.069,37.985,0.26507832
2415,background,0,6.604,47.177,0.139983467
2415,Airpore Old 1,1,8.238,40.285,0.204492987
2415,Airpore Old 2,2,8.166,40.54,0.201430686
2415,Airpore Old 3,3,8.352,38.844,0.215013902
2415,Airpore Medium 1,4,9.807,38.186,0.256821872
2418,background,0,6.595,47.016,0.140271397
2418,Airpore Old 1,1,8.233,40.635,0.202608589
2418,Airpore Old 2,2,8.404,40.509,0.207460071
2418,Airpore Old 3,3,8.25,38.956,0.21177739
2418,Airpore Medium 1,4,9.119,37.767,0.24145418
2421,background,0,6.642,46.743,0.142096143
2421,Airpore Old 1,1,8.136,40.457,0.201102405
2421,Airpore Old 2,2,8.349,40.821,0.204527082
2421,Airpore Old 3,3,8.547,39.403,0.216912418
2421,Airpore Medium 1,4,8.925,37.919,0.235370131
2424,background,0,6.625,46.609,0.14213993
2424,Airpore Old 1,1,8.392,40.346,0.208000793
2424,Airpore Old 2,2,9.641,40.201,0.239819905
2424,Airpore Old 3,3,8.494,39.225,0.21654557
2424,Airpore Medium 1,4,8.952,38.259,0.233984161
2427,background,0,6.508,46.689,0.139390435
2427,Airpore Old 1,1,8.948,40.183,0.222681233
2427,Airpore Old 2,2,10.215,40.775,0.250521153
2427,Airpore Old 3,3,8.159,39.486,0.206630198
2427,Airpore Medium 1,4,8.986,38.494,0.233438978
2430,background,0,6.452,46.865,0.137672037
2430,Airpore Old 1,1,8.692,40.579,0.214199463
2430,Airpore Old 2,2,9.535,40.592,0.234898502
2430,Airpore Old 3,3,8.243,39.087,0.210888531
2430,Airpore Medium 1,4,8.905,38.374,0.232058164
2433,background,0,6.556,46.735,0.140280304
2433,Airpore Old 1,1,8.561,40.291,0.212479214
2433,Airpore Old 2,2,9.131,39.907,0.228806976
2433,Airpore Old 3,3,8.383,39.429,0.212610008
2433,Airpore Medium 1,4,8.768,38.439,0.228101668
2436,background,0,6.532,46.755,0.139706983
2436,Airpore Old 1,1,9.541,40.016,0.238429628
2436,Airpore Old 2,2,9.094,40.456,0.224787423
2436,Airpore Old 3,3,8.372,39.198,0.213582326
2436,Airpore Medium 1,4,8.774,37.716,0.232633365
2439,background,0,6.645,46.668,0.142388789
2439,Airpore Old 1,1,9.766,40.699,0.239956756
2439,Airpore Old 2,2,8.811,40.031,0.220104419
2439,Airpore Old 3,3,8.355,39.005,0.214203307
2439,Airpore Medium 1,4,8.715,37.882,0.230056491
2442,background,0,6.772,46.713,0.144970351
2442,Airpore Old 1,1,9.425,40.597,0.232160012
2442,Airpore Old 2,2,8.484,40.487,0.209548744
2442,Airpore Old 3,3,8.435,39.069,0.215900074
2442,Airpore Medium 1,4,8.722,38.038,0.229297019
2445,background,0,6.704,46.648,0.143714629
2445,Airpore Old 1,1,8.909,39.853,0.223546534
2445,Airpore Old 2,2,8.505,40.203,0.211551377
2445,Airpore Old 3,3,8.448,39.237,0.215306981
2445,Airpore Medium 1,4,8.7,38.076,0.228490388
2448,background,0,6.737,46.766,0.144057649
2448,Airpore Old 1,1,8.845,39.912,0.221612548
2448,Airpore Old 2,2,8.606,40.707,0.21141327
2448,Airpore Old 3,3,8.258,39.001,0.211738161
2448,Airpore Medium 1,4,8.631,37.724,0.228793341
2451,background,0,6.732,46.586,0.144506933
2451,Airpore Old 1,1,9.184,40.069,0.229204622
2451,Airpore Old 2,2,8.747,40.123,0.218004636
2451,Airpore Old 3,3,8.47,38.949,0.217463863
2451,Airpore Medium 1,4,8.707,37.979,0.229258274
2454,background,0,6.574,46.383,0.141732963
2454,Airpore Old 1,1,9.469,40.493,0.233842886
2454,Airpore Old 2,2,8.663,40.153,0.215749757
2454,Airpore Old 3,3,8.917,38.872,0.229393908
2454,Airpore Medium 1,4,8.801,37.854,0.232498547
2457,background,0,6.745,46.832,0.144025453
2457,Airpore Old 1,1,9.714,39.971,0.243026194
2457,Airpore Old 2,2,8.607,40.153,0.214355092
2457,Airpore Old 3,3,8.471,39.172,0.216251404
2457,Airpore Medium 1,4,8.763,37.795,0.231856066
2460,background,0,6.518,46.944,0.138846285
2460,Airpore Old 1,1,9.143,40.06,0.228232651
2460,Airpore Old 2,2,8.315,40.221,0.206732801
2460,Airpore Old 3,3,8.345,38.646,0.215934379
2460,Airpore Medium 1,4,8.522,37.962,0.224487646
2463,background,0,6.788,46.794,0.145061333
2463,Airpore Old 1,1,8.613,40.078,0.214905933
2463,Airpore Old 2,2,8.244,40.758,0.20226704
2463,Airpore Old 3,3,8.33,38.923,0.214012281
2463,Airpore Medium 1,4,8.796,38.154,0.230539393
2466,background,0,6.668,46.781,0.1425365
2466,Airpore Old 1,1,8.649,40.16,0.215363546
2466,Airpore Old 2,2,8.504,40.415,0.210416924
2466,Airpore Old 3,3,8.286,39.392,0.210347279
2466,Airpore Medium 1,4,8.738,38.401,0.227546158
2469,background,0,6.648,47.09,0.141176471
2469,Airpore Old 1,1,8.496,40.119,0.211769984
2469,Airpore Old 2,2,8.288,40.864,0.202819107
2469,Airpore Old 3,3,8.406,39.165,0.21463041
2469,Airpore Medium 1,4,8.642,38.121,0.226699195
2472,background,0,6.665,46.385,0.143688692
2472,Airpore Old 1,1,8.783,40.215,0.218401094
2472,Airpore Old 2,2,8.337,40.131,0.207744636
2472,Airpore Old 3,3,8.151,38.708,0.210576625
2472,Airpore Medium 1,4,8.813,37.824,0.233000212
2475,background,0,6.681,46.893,0.14247329
2475,Airpore Old 1,1,8.879,40.395,0.219804431
2475,Airpore Old 2,2,8.407,40.664,0.206743065
2475,Airpore Old 3,3,7.85,38.968,0.201447341
2475,Airpore Medium 1,4,8.85,38.096,0.232307854
2478,background,0,6.56,46.897,0.139881016
2478,Airpore Old 1,1,8.48,40.793,0.207878803
2478,Airpore Old 2,2,8.357,40.47,0.206498641
2478,Airpore Old 3,3,8.017,39.038,0.205364004
2478,Airpore Medium 1,4,8.763,38.414,0.228119956
2481,background,0,6.475,46.426,0.139469263
2481,Airpore Old 1,1,8.348,39.932,0.209055394
2481,Airpore Old 2,2,7.963,40.115,0.1985043
2481,Airpore Old 3,3,7.823,39.142,0.199862041
2481,Airpore Medium 1,4,8.635,37.895,0.227866473
