"","ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
"3414",4,1068.017,9.314,0,43,1,342,1023,"GFP","Airpore Medium 1"
"3415",5,2248.08,6.601,0,37,1,342,1023,"GFP","background"
"3416",1,1068.017,41.008,7,161,2,342,1023,"RFP","Airpore Old 1"
"3417",2,1068.017,41.781,11,193,2,342,1023,"RFP","Airpore Old 2"
"3418",3,1068.017,40.984,3,115,2,342,1023,"RFP","Airpore Old 3"
"3419",4,1068.017,39.629,3,103,2,342,1023,"RFP","Airpore Medium 1"
"3420",5,2248.08,43.822,3,175,2,342,1023,"RFP","background"
"3421",1,1068.017,9.138,0,42,1,343,1026,"GFP","Airpore Old 1"
"3422",2,1068.017,8.788,0,42,1,343,1026,"GFP","Airpore Old 2"
"3423",3,1068.017,9.127,0,55,1,343,1026,"GFP","Airpore Old 3"
"3424",4,1068.017,9.26,0,36,1,343,1026,"GFP","Airpore Medium 1"
"3425",5,2248.08,6.49,0,39,1,343,1026,"GFP","background"
"3426",1,1068.017,41.038,7,152,2,343,1026,"RFP","Airpore Old 1"
"3427",2,1068.017,41.538,7,224,2,343,1026,"RFP","Airpore Old 2"
"3428",3,1068.017,40.962,3,110,2,343,1026,"RFP","Airpore Old 3"
"3429",4,1068.017,39.803,7,99,2,343,1026,"RFP","Airpore Medium 1"
"3430",5,2248.08,44.043,3,186,2,343,1026,"RFP","background"
"3431",1,1068.017,8.857,0,42,1,344,1029,"GFP","Airpore Old 1"
"3432",2,1068.017,8.991,0,43,1,344,1029,"GFP","Airpore Old 2"
"3433",3,1068.017,9.042,0,43,1,344,1029,"GFP","Airpore Old 3"
"3434",4,1068.017,9.147,0,51,1,344,1029,"GFP","Airpore Medium 1"
"3435",5,2248.08,6.616,0,58,1,344,1029,"GFP","background"
"3436",1,1068.017,41.692,7,134,2,344,1029,"RFP","Airpore Old 1"
"3437",2,1068.017,41.606,11,174,2,344,1029,"RFP","Airpore Old 2"
"3438",3,1068.017,40.779,7,108,2,344,1029,"RFP","Airpore Old 3"
"3439",4,1068.017,39.681,3,105,2,344,1029,"RFP","Airpore Medium 1"
"3440",5,2248.08,43.985,7,178,2,344,1029,"RFP","background"
"3441",1,1068.017,8.858,0,43,1,345,1032,"GFP","Airpore Old 1"
"3442",2,1068.017,8.801,0,36,1,345,1032,"GFP","Airpore Old 2"
"3443",3,1068.017,8.968,0,46,1,345,1032,"GFP","Airpore Old 3"
"3444",4,1068.017,8.871,0,39,1,345,1032,"GFP","Airpore Medium 1"
"3445",5,2248.08,6.454,0,42,1,345,1032,"GFP","background"
"3446",1,1068.017,40.765,7,173,2,345,1032,"RFP","Airpore Old 1"
"3447",2,1068.017,41.481,7,213,2,345,1032,"RFP","Airpore Old 2"
"3448",3,1068.017,41.044,3,112,2,345,1032,"RFP","Airpore Old 3"
"3449",4,1068.017,39.936,3,109,2,345,1032,"RFP","Airpore Medium 1"
"3450",5,2248.08,44.273,3,155,2,345,1032,"RFP","background"
"3451",1,1068.017,8.823,0,39,1,346,1035,"GFP","Airpore Old 1"
"3452",2,1068.017,8.861,0,39,1,346,1035,"GFP","Airpore Old 2"
"3453",3,1068.017,8.755,0,48,1,346,1035,"GFP","Airpore Old 3"
"3454",4,1068.017,8.958,0,35,1,346,1035,"GFP","Airpore Medium 1"
"3455",5,2248.08,6.498,0,34,1,346,1035,"GFP","background"
"3456",1,1068.017,41.59,7,178,2,346,1035,"RFP","Airpore Old 1"
"3457",2,1068.017,42.44,7,215,2,346,1035,"RFP","Airpore Old 2"
"3458",3,1068.017,40.972,7,103,2,346,1035,"RFP","Airpore Old 3"
"3459",4,1068.017,39.735,3,122,2,346,1035,"RFP","Airpore Medium 1"
"3460",5,2248.08,44.364,3,170,2,346,1035,"RFP","background"
"3461",1,1068.017,9.457,0,67,1,347,1038,"GFP","Airpore Old 1"
"3462",2,1068.017,8.646,0,61,1,347,1038,"GFP","Airpore Old 2"
"3463",3,1068.017,8.531,0,43,1,347,1038,"GFP","Airpore Old 3"
"3464",4,1068.017,9.024,0,62,1,347,1038,"GFP","Airpore Medium 1"
"3465",5,2248.08,6.657,0,40,1,347,1038,"GFP","background"
"3466",1,1068.017,41.056,7,131,2,347,1038,"RFP","Airpore Old 1"
"3467",2,1068.017,41.765,3,222,2,347,1038,"RFP","Airpore Old 2"
"3468",3,1068.017,40.56,3,107,2,347,1038,"RFP","Airpore Old 3"
"3469",4,1068.017,39.902,7,117,2,347,1038,"RFP","Airpore Medium 1"
"3470",5,2248.08,44.326,3,193,2,347,1038,"RFP","background"
"3471",1,1068.017,9.46,0,59,1,348,1041,"GFP","Airpore Old 1"
"3472",2,1068.017,8.959,0,47,1,348,1041,"GFP","Airpore Old 2"
"3473",3,1068.017,8.551,0,35,1,348,1041,"GFP","Airpore Old 3"
"3474",4,1068.017,9.151,0,39,1,348,1041,"GFP","Airpore Medium 1"
"3475",5,2248.08,6.556,0,42,1,348,1041,"GFP","background"
"3476",1,1068.017,41.362,7,157,2,348,1041,"RFP","Airpore Old 1"
"3477",2,1068.017,41.996,7,198,2,348,1041,"RFP","Airpore Old 2"
"3478",3,1068.017,40.856,7,210,2,348,1041,"RFP","Airpore Old 3"
"3479",4,1068.017,40.099,7,104,2,348,1041,"RFP","Airpore Medium 1"
"3480",5,2248.08,44.222,3,190,2,348,1041,"RFP","background"
"3481",1,1068.017,9.459,0,54,1,349,1044,"GFP","Airpore Old 1"
"3482",2,1068.017,8.635,0,43,1,349,1044,"GFP","Airpore Old 2"
"3483",3,1068.017,8.442,0,39,1,349,1044,"GFP","Airpore Old 3"
"3484",4,1068.017,9.195,0,41,1,349,1044,"GFP","Airpore Medium 1"
"3485",5,2248.08,6.523,0,41,1,349,1044,"GFP","background"
"3486",1,1068.017,41.213,3,164,2,349,1044,"RFP","Airpore Old 1"
"3487",2,1068.017,42.011,7,220,2,349,1044,"RFP","Airpore Old 2"
"3488",3,1068.017,41.119,3,107,2,349,1044,"RFP","Airpore Old 3"
"3489",4,1068.017,40.321,7,108,2,349,1044,"RFP","Airpore Medium 1"
"3490",5,2248.08,44.438,3,162,2,349,1044,"RFP","background"
"3491",1,1068.017,9.159,0,55,1,350,1047,"GFP","Airpore Old 1"
"3492",2,1068.017,8.643,0,64,1,350,1047,"GFP","Airpore Old 2"
"3493",3,1068.017,8.693,0,36,1,350,1047,"GFP","Airpore Old 3"
"3494",4,1068.017,9.179,0,43,1,350,1047,"GFP","Airpore Medium 1"
"3495",5,2248.08,6.388,0,43,1,350,1047,"GFP","background"
"3496",1,1068.017,42.023,7,173,2,350,1047,"RFP","Airpore Old 1"
"3497",2,1068.017,41.871,7,199,2,350,1047,"RFP","Airpore Old 2"
"3498",3,1068.017,40.734,3,127,2,350,1047,"RFP","Airpore Old 3"
"3499",4,1068.017,40.368,3,111,2,350,1047,"RFP","Airpore Medium 1"
"3500",5,2248.08,44.832,3,181,2,350,1047,"RFP","background"
"3501",1,1068.017,8.756,0,43,1,351,1050,"GFP","Airpore Old 1"
"3502",2,1068.017,8.86,0,35,1,351,1050,"GFP","Airpore Old 2"
"3503",3,1068.017,8.733,0,39,1,351,1050,"GFP","Airpore Old 3"
"3504",4,1068.017,9.249,0,35,1,351,1050,"GFP","Airpore Medium 1"
"3505",5,2248.08,6.49,0,66,1,351,1050,"GFP","background"
"3506",1,1068.017,41.344,3,171,2,351,1050,"RFP","Airpore Old 1"
"3507",2,1068.017,42.018,3,205,2,351,1050,"RFP","Airpore Old 2"
"3508",3,1068.017,40.915,7,101,2,351,1050,"RFP","Airpore Old 3"
"3509",4,1068.017,39.624,7,115,2,351,1050,"RFP","Airpore Medium 1"
"3510",5,2248.08,44.366,3,189,2,351,1050,"RFP","background"
"3511",1,1068.017,8.701,0,39,1,352,1053,"GFP","Airpore Old 1"
"3512",2,1068.017,9.179,0,52,1,352,1053,"GFP","Airpore Old 2"
"3513",3,1068.017,8.573,0,40,1,352,1053,"GFP","Airpore Old 3"
"3514",4,1068.017,9.206,0,35,1,352,1053,"GFP","Airpore Medium 1"
"3515",5,2248.08,6.522,0,37,1,352,1053,"GFP","background"
"3516",1,1068.017,41.105,7,136,2,352,1053,"RFP","Airpore Old 1"
"3517",2,1068.017,42.274,3,195,2,352,1053,"RFP","Airpore Old 2"
"3518",3,1068.017,40.853,3,107,2,352,1053,"RFP","Airpore Old 3"
"3519",4,1068.017,40.119,7,122,2,352,1053,"RFP","Airpore Medium 1"
"3520",5,2248.08,44.344,3,171,2,352,1053,"RFP","background"
"3521",1,1068.017,8.931,0,43,1,353,1056,"GFP","Airpore Old 1"
"3522",2,1068.017,9.444,0,48,1,353,1056,"GFP","Airpore Old 2"
"3523",3,1068.017,8.373,0,50,1,353,1056,"GFP","Airpore Old 3"
"3524",4,1068.017,8.917,0,35,1,353,1056,"GFP","Airpore Medium 1"
"3525",5,2248.08,6.48,0,44,1,353,1056,"GFP","background"
"3526",1,1068.017,41.162,3,181,2,353,1056,"RFP","Airpore Old 1"
"3527",2,1068.017,41.858,8,165,2,353,1056,"RFP","Airpore Old 2"
"3528",3,1068.017,41.062,7,112,2,353,1056,"RFP","Airpore Old 3"
"3529",4,1068.017,40.354,7,108,2,353,1056,"RFP","Airpore Medium 1"
"3530",5,2248.08,44.399,3,161,2,353,1056,"RFP","background"
"3531",1,1068.017,8.714,0,42,1,354,1059,"GFP","Airpore Old 1"
"3532",2,1068.017,9.533,0,43,1,354,1059,"GFP","Airpore Old 2"
"3533",3,1068.017,9.015,0,39,1,354,1059,"GFP","Airpore Old 3"
"3534",4,1068.017,9.09,0,39,1,354,1059,"GFP","Airpore Medium 1"
"3535",5,2248.08,6.487,0,35,1,354,1059,"GFP","background"
"3536",1,1068.017,41.235,7,158,2,354,1059,"RFP","Airpore Old 1"
"3537",2,1068.017,42.001,11,170,2,354,1059,"RFP","Airpore Old 2"
"3538",3,1068.017,40.839,7,120,2,354,1059,"RFP","Airpore Old 3"
"3539",4,1068.017,39.977,3,184,2,354,1059,"RFP","Airpore Medium 1"
"3540",5,2248.08,44.227,3,158,2,354,1059,"RFP","background"
"3541",1,1068.017,9.316,0,47,1,355,1062,"GFP","Airpore Old 1"
"3542",2,1068.017,9.24,0,40,1,355,1062,"GFP","Airpore Old 2"
"3543",3,1068.017,9.641,0,50,1,355,1062,"GFP","Airpore Old 3"
"3544",4,1068.017,8.928,0,35,1,355,1062,"GFP","Airpore Medium 1"
"3545",5,2248.08,6.483,0,35,1,355,1062,"GFP","background"
"3546",1,1068.017,41.187,7,154,2,355,1062,"RFP","Airpore Old 1"
"3547",2,1068.017,41.794,7,191,2,355,1062,"RFP","Airpore Old 2"
"3548",3,1068.017,40.678,3,106,2,355,1062,"RFP","Airpore Old 3"
"3549",4,1068.017,40.382,7,255,2,355,1062,"RFP","Airpore Medium 1"
"3550",5,2248.08,43.492,3,151,2,355,1062,"RFP","background"
"3551",1,1068.017,9.562,0,46,1,356,1065,"GFP","Airpore Old 1"
"3552",2,1068.017,9.013,0,56,1,356,1065,"GFP","Airpore Old 2"
"3553",3,1068.017,9.295,0,43,1,356,1065,"GFP","Airpore Old 3"
"3554",4,1068.017,9.059,0,35,1,356,1065,"GFP","Airpore Medium 1"
"3555",5,2248.08,6.401,0,39,1,356,1065,"GFP","background"
"3556",1,1068.017,41.417,7,162,2,356,1065,"RFP","Airpore Old 1"
"3557",2,1068.017,41.469,7,173,2,356,1065,"RFP","Airpore Old 2"
"3558",3,1068.017,40.972,3,111,2,356,1065,"RFP","Airpore Old 3"
"3559",4,1068.017,39.306,3,99,2,356,1065,"RFP","Airpore Medium 1"
"3560",5,2248.08,44.21,3,166,2,356,1065,"RFP","background"
"3561",1,1068.017,9.066,0,47,1,357,1068,"GFP","Airpore Old 1"
"3562",2,1068.017,9.388,0,44,1,357,1068,"GFP","Airpore Old 2"
"3563",3,1068.017,9.203,0,46,1,357,1068,"GFP","Airpore Old 3"
"3564",4,1068.017,9.111,0,44,1,357,1068,"GFP","Airpore Medium 1"
"3565",5,2248.08,6.369,0,35,1,357,1068,"GFP","background"
"3566",1,1068.017,41.334,7,173,2,357,1068,"RFP","Airpore Old 1"
"3567",2,1068.017,41.237,3,211,2,357,1068,"RFP","Airpore Old 2"
"3568",3,1068.017,40.534,3,108,2,357,1068,"RFP","Airpore Old 3"
"3569",4,1068.017,39.807,7,247,2,357,1068,"RFP","Airpore Medium 1"
"3570",5,2248.08,44.043,3,185,2,357,1068,"RFP","background"
"3571",1,1068.017,9.116,0,43,1,358,1071,"GFP","Airpore Old 1"
"3572",2,1068.017,9.815,0,63,1,358,1071,"GFP","Airpore Old 2"
"3573",3,1068.017,8.622,0,38,1,358,1071,"GFP","Airpore Old 3"
"3574",4,1068.017,9.225,0,35,1,358,1071,"GFP","Airpore Medium 1"
"3575",5,2248.08,6.497,0,36,1,358,1071,"GFP","background"
"3576",1,1068.017,41.303,0,186,2,358,1071,"RFP","Airpore Old 1"
"3577",2,1068.017,41.494,7,165,2,358,1071,"RFP","Airpore Old 2"
"3578",3,1068.017,40.704,7,108,2,358,1071,"RFP","Airpore Old 3"
"3579",4,1068.017,40.098,7,100,2,358,1071,"RFP","Airpore Medium 1"
"3580",5,2248.08,44.195,3,178,2,358,1071,"RFP","background"
"3581",1,1068.017,9.009,0,39,1,359,1074,"GFP","Airpore Old 1"
"3582",2,1068.017,10.23,0,55,1,359,1074,"GFP","Airpore Old 2"
"3583",3,1068.017,8.642,0,43,1,359,1074,"GFP","Airpore Old 3"
"3584",4,1068.017,8.956,0,39,1,359,1074,"GFP","Airpore Medium 1"
"3585",5,2248.08,6.625,0,39,1,359,1074,"GFP","background"
"3586",1,1068.017,41.51,3,179,2,359,1074,"RFP","Airpore Old 1"
"3587",2,1068.017,41.775,3,190,2,359,1074,"RFP","Airpore Old 2"
"3588",3,1068.017,40.622,3,108,2,359,1074,"RFP","Airpore Old 3"
"3589",4,1068.017,39.603,7,112,2,359,1074,"RFP","Airpore Medium 1"
"3590",5,2248.08,44.195,3,185,2,359,1074,"RFP","background"
"3591",1,1068.017,9.052,0,47,1,360,1077,"GFP","Airpore Old 1"
"3592",2,1068.017,10.811,0,50,1,360,1077,"GFP","Airpore Old 2"
"3593",3,1068.017,8.527,0,43,1,360,1077,"GFP","Airpore Old 3"
"3594",4,1068.017,9.073,0,47,1,360,1077,"GFP","Airpore Medium 1"
"3595",5,2248.08,6.526,0,35,1,360,1077,"GFP","background"
"3596",1,1068.017,41.214,7,190,2,360,1077,"RFP","Airpore Old 1"
"3597",2,1068.017,41.827,7,177,2,360,1077,"RFP","Airpore Old 2"
"3598",3,1068.017,40.9,3,108,2,360,1077,"RFP","Airpore Old 3"
"3599",4,1068.017,39.396,7,121,2,360,1077,"RFP","Airpore Medium 1"
"3600",5,2248.08,44.264,3,173,2,360,1077,"RFP","background"
"3601",1,1068.017,8.977,0,46,1,361,1080,"GFP","Airpore Old 1"
"3602",2,1068.017,10.426,0,54,1,361,1080,"GFP","Airpore Old 2"
"3603",3,1068.017,8.504,0,43,1,361,1080,"GFP","Airpore Old 3"
"3604",4,1068.017,9.028,0,42,1,361,1080,"GFP","Airpore Medium 1"
"3605",5,2248.08,6.517,0,43,1,361,1080,"GFP","background"
"3606",1,1068.017,41.295,3,190,2,361,1080,"RFP","Airpore Old 1"
"3607",2,1068.017,41.807,7,215,2,361,1080,"RFP","Airpore Old 2"
"3608",3,1068.017,40.68,7,104,2,361,1080,"RFP","Airpore Old 3"
"3609",4,1068.017,40.221,7,113,2,361,1080,"RFP","Airpore Medium 1"
"3610",5,2248.08,44.71,0,160,2,361,1080,"RFP","background"
"3611",1,1068.017,8.855,0,51,1,362,1083,"GFP","Airpore Old 1"
"3612",2,1068.017,9.853,0,47,1,362,1083,"GFP","Airpore Old 2"
"3613",3,1068.017,8.68,0,39,1,362,1083,"GFP","Airpore Old 3"
"3614",4,1068.017,9.043,0,50,1,362,1083,"GFP","Airpore Medium 1"
"3615",5,2248.08,6.464,0,37,1,362,1083,"GFP","background"
"3616",1,1068.017,41.524,3,255,2,362,1083,"RFP","Airpore Old 1"
"3617",2,1068.017,41.971,8,185,2,362,1083,"RFP","Airpore Old 2"
"3618",3,1068.017,40.243,7,124,2,362,1083,"RFP","Airpore Old 3"
"3619",4,1068.017,39.814,7,120,2,362,1083,"RFP","Airpore Medium 1"
"3620",5,2248.08,43.994,3,192,2,362,1083,"RFP","background"
"3621",1,1068.017,8.741,0,39,1,363,1086,"GFP","Airpore Old 1"
"3622",2,1068.017,9.109,0,47,1,363,1086,"GFP","Airpore Old 2"
"3623",3,1068.017,8.466,0,40,1,363,1086,"GFP","Airpore Old 3"
"3624",4,1068.017,9.156,0,43,1,363,1086,"GFP","Airpore Medium 1"
"3625",5,2248.08,6.605,0,43,1,363,1086,"GFP","background"
"3626",1,1068.017,41.001,7,159,2,363,1086,"RFP","Airpore Old 1"
"3627",2,1068.017,41.621,3,143,2,363,1086,"RFP","Airpore Old 2"
"3628",3,1068.017,41.068,3,150,2,363,1086,"RFP","Airpore Old 3"
"3629",4,1068.017,40.035,3,108,2,363,1086,"RFP","Airpore Medium 1"
"3630",5,2248.08,44.537,3,255,2,363,1086,"RFP","background"
"3631",1,1068.017,9.149,0,46,1,364,1089,"GFP","Airpore Old 1"
"3632",2,1068.017,8.899,0,34,1,364,1089,"GFP","Airpore Old 2"
"3633",3,1068.017,8.685,0,35,1,364,1089,"GFP","Airpore Old 3"
"3634",4,1068.017,8.866,0,40,1,364,1089,"GFP","Airpore Medium 1"
"3635",5,2248.08,6.588,0,44,1,364,1089,"GFP","background"
"3636",1,1068.017,41.375,7,170,2,364,1089,"RFP","Airpore Old 1"
"3637",2,1068.017,42.127,7,165,2,364,1089,"RFP","Airpore Old 2"
"3638",3,1068.017,40.903,7,109,2,364,1089,"RFP","Airpore Old 3"
"3639",4,1068.017,40.391,7,109,2,364,1089,"RFP","Airpore Medium 1"
"3640",5,2248.08,44.581,3,170,2,364,1089,"RFP","background"
"3641",1,1068.017,9.181,0,50,1,365,1092,"GFP","Airpore Old 1"
"3642",2,1068.017,8.704,0,35,1,365,1092,"GFP","Airpore Old 2"
"3643",3,1068.017,8.721,0,38,1,365,1092,"GFP","Airpore Old 3"
"3644",4,1068.017,8.961,0,39,1,365,1092,"GFP","Airpore Medium 1"
"3645",5,2248.08,6.623,0,35,1,365,1092,"GFP","background"
"3646",1,1068.017,41.767,8,164,2,365,1092,"RFP","Airpore Old 1"
"3647",2,1068.017,41.381,7,178,2,365,1092,"RFP","Airpore Old 2"
"3648",3,1068.017,40.848,3,115,2,365,1092,"RFP","Airpore Old 3"
"3649",4,1068.017,40.202,7,140,2,365,1092,"RFP","Airpore Medium 1"
"3650",5,2248.08,44.361,3,166,2,365,1092,"RFP","background"
"3651",1,1068.017,9.688,0,66,1,366,1095,"GFP","Airpore Old 1"
"3652",2,1068.017,8.829,0,46,1,366,1095,"GFP","Airpore Old 2"
"3653",3,1068.017,8.911,0,39,1,366,1095,"GFP","Airpore Old 3"
"3654",4,1068.017,9.025,0,34,1,366,1095,"GFP","Airpore Medium 1"
"3655",5,2248.08,6.743,0,31,1,366,1095,"GFP","background"
"3656",1,1068.017,41.492,7,179,2,366,1095,"RFP","Airpore Old 1"
"3657",2,1068.017,41.808,7,150,2,366,1095,"RFP","Airpore Old 2"
"3658",3,1068.017,40.922,7,117,2,366,1095,"RFP","Airpore Old 3"
"3659",4,1068.017,39.787,3,255,2,366,1095,"RFP","Airpore Medium 1"
"3660",5,2248.08,44.687,3,223,2,366,1095,"RFP","background"
"3661",1,1068.017,9.359,0,54,1,367,1098,"GFP","Airpore Old 1"
"3662",2,1068.017,8.688,0,40,1,367,1098,"GFP","Airpore Old 2"
"3663",3,1068.017,9.586,0,43,1,367,1098,"GFP","Airpore Old 3"
"3664",4,1068.017,9.276,0,47,1,367,1098,"GFP","Airpore Medium 1"
"3665",5,2248.08,6.731,0,34,1,367,1098,"GFP","background"
"3666",1,1068.017,41.085,7,174,2,367,1098,"RFP","Airpore Old 1"
"3667",2,1068.017,41.869,8,155,2,367,1098,"RFP","Airpore Old 2"
"3668",3,1068.017,40.663,3,112,2,367,1098,"RFP","Airpore Old 3"
"3669",4,1068.017,40.081,3,117,2,367,1098,"RFP","Airpore Medium 1"
"3670",5,2248.08,44.193,3,171,2,367,1098,"RFP","background"
"3671",1,1068.017,8.768,0,51,1,368,1101,"GFP","Airpore Old 1"
"3672",2,1068.017,8.733,0,43,1,368,1101,"GFP","Airpore Old 2"
"3673",3,1068.017,9.482,0,50,1,368,1101,"GFP","Airpore Old 3"
"3674",4,1068.017,9.264,0,36,1,368,1101,"GFP","Airpore Medium 1"
"3675",5,2248.08,6.599,0,42,1,368,1101,"GFP","background"
"3676",1,1068.017,41.282,7,168,2,368,1101,"RFP","Airpore Old 1"
"3677",2,1068.017,41.9,11,154,2,368,1101,"RFP","Airpore Old 2"
"3678",3,1068.017,40.975,3,105,2,368,1101,"RFP","Airpore Old 3"
"3679",4,1068.017,39.723,7,121,2,368,1101,"RFP","Airpore Medium 1"
"3680",5,2248.08,44.541,3,174,2,368,1101,"RFP","background"
"3681",1,1068.017,8.755,0,46,1,369,1104,"GFP","Airpore Old 1"
"3682",2,1068.017,8.583,0,40,1,369,1104,"GFP","Airpore Old 2"
"3683",3,1068.017,9.38,0,51,1,369,1104,"GFP","Airpore Old 3"
"3684",4,1068.017,9.485,0,43,1,369,1104,"GFP","Airpore Medium 1"
"3685",5,2248.08,6.496,0,32,1,369,1104,"GFP","background"
"3686",1,1068.017,40.879,3,166,2,369,1104,"RFP","Airpore Old 1"
"3687",2,1068.017,41.535,3,151,2,369,1104,"RFP","Airpore Old 2"
"3688",3,1068.017,40.544,3,121,2,369,1104,"RFP","Airpore Old 3"
"3689",4,1068.017,40.028,7,103,2,369,1104,"RFP","Airpore Medium 1"
"3690",5,2248.08,44.639,3,155,2,369,1104,"RFP","background"
"3691",1,1068.017,9.061,0,40,1,370,1107,"GFP","Airpore Old 1"
"3692",2,1068.017,8.68,0,40,1,370,1107,"GFP","Airpore Old 2"
"3693",3,1068.017,9.14,0,43,1,370,1107,"GFP","Airpore Old 3"
"3694",4,1068.017,9.416,0,63,1,370,1107,"GFP","Airpore Medium 1"
"3695",5,2248.08,6.47,0,34,1,370,1107,"GFP","background"
"3696",1,1068.017,40.722,3,167,2,370,1107,"RFP","Airpore Old 1"
"3697",2,1068.017,41.099,7,195,2,370,1107,"RFP","Airpore Old 2"
"3698",3,1068.017,40.562,7,115,2,370,1107,"RFP","Airpore Old 3"
"3699",4,1068.017,39.835,7,103,2,370,1107,"RFP","Airpore Medium 1"
"3700",5,2248.08,44.379,7,165,2,370,1107,"RFP","background"
"3701",1,1068.017,9.386,0,43,1,371,1110,"GFP","Airpore Old 1"
"3702",2,1068.017,8.552,0,39,1,371,1110,"GFP","Airpore Old 2"
"3703",3,1068.017,9.042,0,56,1,371,1110,"GFP","Airpore Old 3"
"3704",4,1068.017,9.221,0,36,1,371,1110,"GFP","Airpore Medium 1"
"3705",5,2248.08,6.523,0,39,1,371,1110,"GFP","background"
"3706",1,1068.017,40.802,11,174,2,371,1110,"RFP","Airpore Old 1"
"3707",2,1068.017,41.376,3,158,2,371,1110,"RFP","Airpore Old 2"
"3708",3,1068.017,40.748,3,102,2,371,1110,"RFP","Airpore Old 3"
"3709",4,1068.017,39.867,7,104,2,371,1110,"RFP","Airpore Medium 1"
"3710",5,2248.08,44.192,3,182,2,371,1110,"RFP","background"
"3711",1,1068.017,9.099,0,44,1,372,1113,"GFP","Airpore Old 1"
"3712",2,1068.017,8.499,0,39,1,372,1113,"GFP","Airpore Old 2"
"3713",3,1068.017,8.682,0,39,1,372,1113,"GFP","Airpore Old 3"
"3714",4,1068.017,8.954,0,39,1,372,1113,"GFP","Airpore Medium 1"
"3715",5,2248.08,6.496,0,32,1,372,1113,"GFP","background"
"3716",1,1068.017,41.175,7,169,2,372,1113,"RFP","Airpore Old 1"
"3717",2,1068.017,41.591,7,143,2,372,1113,"RFP","Airpore Old 2"
"3718",3,1068.017,39.942,3,128,2,372,1113,"RFP","Airpore Old 3"
"3719",4,1068.017,39.465,3,114,2,372,1113,"RFP","Airpore Medium 1"
"3720",5,2248.08,44.619,0,243,2,372,1113,"RFP","background"
"3721",1,1068.017,9.33,0,47,1,373,1116,"GFP","Airpore Old 1"
"3722",2,1068.017,8.488,0,48,1,373,1116,"GFP","Airpore Old 2"
"3723",3,1068.017,8.51,0,45,1,373,1116,"GFP","Airpore Old 3"
"3724",4,1068.017,8.919,0,39,1,373,1116,"GFP","Airpore Medium 1"
"3725",5,2248.08,6.465,0,42,1,373,1116,"GFP","background"
"3726",1,1068.017,41.219,3,187,2,373,1116,"RFP","Airpore Old 1"
"3727",2,1068.017,42.05,7,187,2,373,1116,"RFP","Airpore Old 2"
"3728",3,1068.017,40.447,3,127,2,373,1116,"RFP","Airpore Old 3"
"3729",4,1068.017,40.211,7,104,2,373,1116,"RFP","Airpore Medium 1"
"3730",5,2248.08,44.457,3,255,2,373,1116,"RFP","background"
"3731",1,1068.017,8.834,0,39,1,374,1119,"GFP","Airpore Old 1"
"3732",2,1068.017,8.697,0,39,1,374,1119,"GFP","Airpore Old 2"
"3733",3,1068.017,8.595,0,35,1,374,1119,"GFP","Airpore Old 3"
"3734",4,1068.017,9.191,0,46,1,374,1119,"GFP","Airpore Medium 1"
"3735",5,2248.08,6.491,0,40,1,374,1119,"GFP","background"
"3736",1,1068.017,41.482,7,196,2,374,1119,"RFP","Airpore Old 1"
"3737",2,1068.017,41.985,7,155,2,374,1119,"RFP","Airpore Old 2"
"3738",3,1068.017,40.688,3,116,2,374,1119,"RFP","Airpore Old 3"
"3739",4,1068.017,39.697,3,108,2,374,1119,"RFP","Airpore Medium 1"
"3740",5,2248.08,44.539,3,185,2,374,1119,"RFP","background"
"3741",1,1068.017,8.846,0,50,1,375,1122,"GFP","Airpore Old 1"
"3742",2,1068.017,8.423,0,35,1,375,1122,"GFP","Airpore Old 2"
"3743",3,1068.017,8.521,0,62,1,375,1122,"GFP","Airpore Old 3"
"3744",4,1068.017,9.362,0,38,1,375,1122,"GFP","Airpore Medium 1"
"3745",5,2248.08,6.376,0,31,1,375,1122,"GFP","background"
"3746",1,1068.017,41.473,7,171,2,375,1122,"RFP","Airpore Old 1"
"3747",2,1068.017,41.707,7,179,2,375,1122,"RFP","Airpore Old 2"
"3748",3,1068.017,40.609,7,104,2,375,1122,"RFP","Airpore Old 3"
"3749",4,1068.017,40.114,7,132,2,375,1122,"RFP","Airpore Medium 1"
"3750",5,2248.08,44.312,3,161,2,375,1122,"RFP","background"
"3751",1,1068.017,8.746,0,47,1,376,1125,"GFP","Airpore Old 1"
"3752",2,1068.017,8.423,0,43,1,376,1125,"GFP","Airpore Old 2"
"3753",3,1068.017,8.478,0,43,1,376,1125,"GFP","Airpore Old 3"
"3754",4,1068.017,9.552,0,43,1,376,1125,"GFP","Airpore Medium 1"
"3755",5,2248.08,6.4,0,28,1,376,1125,"GFP","background"
"3756",1,1068.017,41.334,7,205,2,376,1125,"RFP","Airpore Old 1"
"3757",2,1068.017,41.894,7,193,2,376,1125,"RFP","Airpore Old 2"
"3758",3,1068.017,40.471,3,104,2,376,1125,"RFP","Airpore Old 3"
"3759",4,1068.017,40.02,11,129,2,376,1125,"RFP","Airpore Medium 1"
"3760",5,2248.08,44.885,3,167,2,376,1125,"RFP","background"
"3761",1,1068.017,8.958,0,51,1,377,1128,"GFP","Airpore Old 1"
"3762",2,1068.017,8.54,0,43,1,377,1128,"GFP","Airpore Old 2"
"3763",3,1068.017,8.528,0,39,1,377,1128,"GFP","Airpore Old 3"
