"Sample","Time","ROI_Name","Mean_Calcium","Mean_Background","Ratio","File_Name"
"WT",1872,"Airpore Old 3",8.268,38.708,0.213599256,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1872,"Airpore Medium 1",9.47,38.186,0.247996648,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1875,"background",6.503,46.394,0.140168987,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1875,"Airpore Old 1",8.52,40.715,0.209259487,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1875,"Airpore Old 2",8.811,40.453,0.217808321,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1875,"Airpore Old 3",8.141,38.634,0.210721126,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1875,"Airpore Medium 1",9.179,38.538,0.238180497,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1878,"background",6.549,46.284,0.141495981,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1878,"Airpore Old 1",8.355,40.573,0.205925123,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1878,"Airpore Old 2",8.878,41.237,0.215292092,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1878,"Airpore Old 3",7.914,38.542,0.20533444,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1878,"Airpore Medium 1",9.121,38.411,0.23745802,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1881,"background",6.526,46.497,0.140353141,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1881,"Airpore Old 1",8.272,40.854,0.202477114,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1881,"Airpore Old 2",8.559,40.68,0.21039823,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1881,"Airpore Old 3",8.102,38.09,0.212706747,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1881,"Airpore Medium 1",8.783,39.087,0.224703866,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1884,"background",6.497,46.198,0.140633794,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1884,"Airpore Old 1",8.462,40.999,0.206395278,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1884,"Airpore Old 2",8.626,40.772,0.211566762,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1884,"Airpore Old 3",7.746,38.566,0.20085049,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1884,"Airpore Medium 1",8.845,38.744,0.228293413,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1887,"background",6.477,46.617,0.13894073,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1887,"Airpore Old 1",8.409,40.926,0.205468406,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1887,"Airpore Old 2",8.782,41.25,0.21289697,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1887,"Airpore Old 3",7.88,38.631,0.203981259,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1887,"Airpore Medium 1",9.501,39.218,0.242261207,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1890,"background",6.431,46.3,0.138898488,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1890,"Airpore Old 1",8.485,40.895,0.207482577,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1890,"Airpore Old 2",8.454,40.924,0.206578047,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1890,"Airpore Old 3",7.98,38.763,0.205866419,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1890,"Airpore Medium 1",9.612,38.742,0.248102834,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1893,"background",6.546,46.312,0.141345656,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1893,"Airpore Old 1",8.519,40.728,0.20916814,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1893,"Airpore Old 2",8.356,40.669,0.205463621,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1893,"Airpore Old 3",8.025,38.494,0.208474048,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1893,"Airpore Medium 1",9.403,38.294,0.245547605,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1896,"background",6.539,46.626,0.140243641,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1896,"Airpore Old 1",8.465,40.602,0.208487267,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1896,"Airpore Old 2",8.282,41.063,0.201690086,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1896,"Airpore Old 3",8.086,38.318,0.21102354,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1896,"Airpore Medium 1",9.814,39.132,0.250792191,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1899,"background",6.567,46.418,0.14147529,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1899,"Airpore Old 1",8.477,40.644,0.20856707,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1899,"Airpore Old 2",8.354,40.854,0.204484261,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1899,"Airpore Old 3",7.889,38.984,0.202365073,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1899,"Airpore Medium 1",10.086,38.809,0.25988817,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1902,"background",6.592,46.388,0.142105717,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1902,"Airpore Old 1",8.541,40.663,0.210043529,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1902,"Airpore Old 2",8.478,40.991,0.206825889,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1902,"Airpore Old 3",8.019,38.588,0.207810718,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1902,"Airpore Medium 1",9.563,38.989,0.245274308,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1905,"background",6.728,46.793,0.14378219,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1905,"Airpore Old 1",8.557,40.751,0.209982577,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1905,"Airpore Old 2",8.466,40.727,0.207871928,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1905,"Airpore Old 3",7.959,38.616,0.206106277,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1905,"Airpore Medium 1",9.239,38.882,0.237616378,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1908,"background",6.715,46.226,0.14526457,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1908,"Airpore Old 1",8.499,40.729,0.208671954,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1908,"Airpore Old 2",8.791,40.883,0.215028251,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1908,"Airpore Old 3",8.218,39.127,0.210033992,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1908,"Airpore Medium 1",9.187,38.825,0.236625885,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1911,"background",6.69,46.094,0.145138196,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1911,"Airpore Old 1",8.562,40.541,0.211193606,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1911,"Airpore Old 2",8.663,40.776,0.212453404,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1911,"Airpore Old 3",8.339,38.57,0.216204304,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1911,"Airpore Medium 1",8.691,38.474,0.225892811,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1914,"background",6.556,46.372,0.141378418,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1914,"Airpore Old 1",8.443,40.464,0.208654607,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1914,"Airpore Old 2",8.557,40.493,0.211320475,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1914,"Airpore Old 3",8.307,38.567,0.215391397,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1914,"Airpore Medium 1",8.902,38.344,0.232161485,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1917,"background",6.55,46.28,0.141529818,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1917,"Airpore Old 1",8.572,40.818,0.21000539,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1917,"Airpore Old 2",8.409,41.099,0.204603518,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1917,"Airpore Old 3",8.423,38.644,0.217963979,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1917,"Airpore Medium 1",9.108,38.589,0.23602581,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1920,"background",6.619,46.767,0.141531422,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1920,"Airpore Old 1",8.237,40.79,0.201936749,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1920,"Airpore Old 2",8.406,40.663,0.206723557,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1920,"Airpore Old 3",8.795,38.703,0.227243366,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1920,"Airpore Medium 1",9.176,38.432,0.238759367,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1923,"background",6.621,46.775,0.141549973,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1923,"Airpore Old 1",8.53,40.967,0.208216369,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1923,"Airpore Old 2",8.29,40.85,0.202937576,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1923,"Airpore Old 3",8.981,38.731,0.231881439,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1923,"Airpore Medium 1",9.334,38.806,0.240529815,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1926,"background",6.621,46.181,0.14337065,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1926,"Airpore Old 1",8.305,40.889,0.203110861,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1926,"Airpore Old 2",8.323,40.663,0.204682389,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1926,"Airpore Old 3",8.898,38.879,0.228863911,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1926,"Airpore Medium 1",9.475,38.869,0.243767527,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1929,"background",6.673,46.859,0.142405941,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1929,"Airpore Old 1",8.38,40.871,0.205035355,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1929,"Airpore Old 2",8.384,41.313,0.202938542,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1929,"Airpore Old 3",9.044,38.712,0.233622649,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1929,"Airpore Medium 1",8.997,38.623,0.232944101,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1932,"background",6.552,46.97,0.139493294,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1932,"Airpore Old 1",8.288,41.071,0.201796888,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1932,"Airpore Old 2",8.444,40.968,0.206112087,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1932,"Airpore Old 3",9.316,38.568,0.241547397,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1932,"Airpore Medium 1",8.921,38.962,0.228966685,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1935,"background",6.486,46.554,0.139322078,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1935,"Airpore Old 1",8.198,40.637,0.201737333,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1935,"Airpore Old 2",8.417,40.859,0.206001126,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1935,"Airpore Old 3",8.914,38.924,0.229010379,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1935,"Airpore Medium 1",8.87,38.78,0.228726147,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1938,"background",6.501,46.45,0.139956943,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1938,"Airpore Old 1",8.369,40.911,0.204566009,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1938,"Airpore Old 2",8.465,40.844,0.207251983,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1938,"Airpore Old 3",8.388,38.802,0.216174424,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1938,"Airpore Medium 1",8.746,38.806,0.225377519,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1941,"background",6.529,46.753,0.139648793,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1941,"Airpore Old 1",8.789,40.464,0.217205417,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1941,"Airpore Old 2",8.199,40.876,0.200582249,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1941,"Airpore Old 3",8.361,38.795,0.215517464,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1941,"Airpore Medium 1",8.92,38.855,0.229571484,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1944,"background",6.46,46.832,0.13793987,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1944,"Airpore Old 1",8.605,40.549,0.212212385,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1944,"Airpore Old 2",8.372,41.141,0.203495297,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1944,"Airpore Old 3",8.367,38.393,0.217930352,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1944,"Airpore Medium 1",8.597,38.297,0.224482335,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1947,"background",6.687,46.664,0.143301046,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1947,"Airpore Old 1",8.467,40.547,0.208819395,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1947,"Airpore Old 2",8.58,40.106,0.213933077,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1947,"Airpore Old 3",8.253,38.784,0.212793936,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1947,"Airpore Medium 1",8.844,38.605,0.229089496,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1950,"background",6.68,46.368,0.144064872,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1950,"Airpore Old 1",8.411,40.803,0.206136804,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1950,"Airpore Old 2",8.262,40.033,0.206379737,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1950,"Airpore Old 3",8.121,38.707,0.209807012,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1950,"Airpore Medium 1",8.923,38.625,0.231016181,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1953,"background",6.558,46.173,0.142031057,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1953,"Airpore Old 1",8.237,40.519,0.203287347,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1953,"Airpore Old 2",8.347,40.786,0.204653558,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1953,"Airpore Old 3",8.08,38.214,0.211440833,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1953,"Airpore Medium 1",9.342,38.26,0.244171458,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1956,"background",6.51,46.314,0.140562249,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1956,"Airpore Old 1",8.427,40.318,0.209013344,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1956,"Airpore Old 2",8.405,40.449,0.207792529,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1956,"Airpore Old 3",7.939,38.389,0.206804032,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1956,"Airpore Medium 1",9.04,38.133,0.237065009,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1959,"background",6.634,46.164,0.143705052,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1959,"Airpore Old 1",8.711,39.995,0.217802225,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1959,"Airpore Old 2",8.374,40.327,0.207652441,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1959,"Airpore Old 3",7.781,38.571,0.201731871,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1959,"Airpore Medium 1",9.113,38.327,0.237769718,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1962,"background",6.657,46.257,0.143913354,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1962,"Airpore Old 1",8.576,40.751,0.210448823,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1962,"Airpore Old 2",8.483,40.561,0.209141786,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1962,"Airpore Old 3",7.95,37.92,0.209651899,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1962,"Airpore Medium 1",9.267,38.651,0.239760938,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1965,"background",6.631,45.978,0.144221149,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1965,"Airpore Old 1",8.681,40.375,0.215009288,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1965,"Airpore Old 2",8.387,40.342,0.207897477,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1965,"Airpore Old 3",8.017,38.179,0.209984546,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1965,"Airpore Medium 1",9.54,38.519,0.247669981,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1968,"background",6.648,46.247,0.143749865,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1968,"Airpore Old 1",8.729,40.739,0.214266428,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1968,"Airpore Old 2",8.606,40.817,0.210843521,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1968,"Airpore Old 3",7.926,38.68,0.204912099,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1968,"Airpore Medium 1",9.654,38.581,0.250226796,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1971,"background",6.543,46.783,0.139858496,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1971,"Airpore Old 1",8.646,40.751,0.212166573,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1971,"Airpore Old 2",9.635,40.581,0.237426382,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1971,"Airpore Old 3",8.049,38.157,0.210944257,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1971,"Airpore Medium 1",9.749,38.86,0.250874936,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1974,"background",6.55,46.6,0.14055794,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1974,"Airpore Old 1",8.402,41.032,0.204767011,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1974,"Airpore Old 2",9.459,40.935,0.231073653,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1974,"Airpore Old 3",8.085,38.128,0.212048888,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1974,"Airpore Medium 1",9.458,38.997,0.242531477,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1977,"background",6.637,47.002,0.141206757,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1977,"Airpore Old 1",8.376,40.404,0.207306207,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1977,"Airpore Old 2",9.242,40.435,0.228564363,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1977,"Airpore Old 3",8.349,38.745,0.215485869,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1977,"Airpore Medium 1",9.164,38.903,0.23556024,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1980,"background",6.579,46.539,0.141365307,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1980,"Airpore Old 1",8.689,40.658,0.213709479,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1980,"Airpore Old 2",9.156,41.001,0.223311627,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1980,"Airpore Old 3",8.358,38.541,0.216859967,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1980,"Airpore Medium 1",9.051,38.229,0.236757435,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1983,"background",6.611,46.716,0.141514684,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1983,"Airpore Old 1",8.811,40.713,0.216417361,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1983,"Airpore Old 2",9.018,41.141,0.219197394,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1983,"Airpore Old 3",8.148,38.497,0.211652856,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1983,"Airpore Medium 1",8.766,38.538,0.227463802,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1986,"background",6.523,46.618,0.139924493,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1986,"Airpore Old 1",8.664,40.047,0.216345794,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1986,"Airpore Old 2",8.667,40.728,0.212802004,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1986,"Airpore Old 3",8.041,39.102,0.205641655,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1986,"Airpore Medium 1",8.905,38.692,0.230150936,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1989,"background",6.613,46.698,0.14161206,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1989,"Airpore Old 1",8.429,40.968,0.205745948,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1989,"Airpore Old 2",8.611,40.672,0.211718135,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1989,"Airpore Old 3",7.984,38.745,0.206065299,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1989,"Airpore Medium 1",8.764,38.885,0.225382538,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1992,"background",6.652,46.514,0.143010706,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1992,"Airpore Old 1",8.696,40.68,0.213765978,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1992,"Airpore Old 2",8.452,40.291,0.209773895,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1992,"Airpore Old 3",7.882,38.807,0.203107687,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1992,"Airpore Medium 1",8.762,38.462,0.227809266,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1995,"background",6.578,46.698,0.140862564,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1995,"Airpore Old 1",9.293,40.861,0.227429578,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1995,"Airpore Old 2",8.398,40.366,0.208046376,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1995,"Airpore Old 3",7.94,38.567,0.205875489,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1995,"Airpore Medium 1",9.058,38.73,0.233875549,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1998,"background",6.758,46.181,0.146337238,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1998,"Airpore Old 1",9.297,40.534,0.229363004,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1998,"Airpore Old 2",8.512,40.625,0.209526154,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1998,"Airpore Old 3",7.693,38.379,0.200448162,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",1998,"Airpore Medium 1",9.192,38.901,0.236292126,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",2001,"background",6.654,46.698,0.142490042,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",2001,"Airpore Old 1",8.613,40.368,0.213362069,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
"WT",2001,"Airpore Old 2",8.667,40.638,0.213273291,"MAX_WT 7 11,07,25.lif - Serie_4-Wrangled.csv"
