"ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
5,774.131,64.471,15,255,2,390,1167,"RFP","Airpore Medium 2"
6,3433.351,45.453,3,255,2,390,1167,"RFP","background"
1,774.131,5.383,0,23,1,391,1170,"GFP","Airpore Old 1"
2,774.131,6.197,0,27,1,391,1170,"GFP","Airpore Old 2"
3,774.131,8.219,0,43,1,391,1170,"GFP","Airpore Old 3"
4,774.131,3.622,0,27,1,391,1170,"GFP","Airpore Medium 1"
5,774.131,8.033,0,35,1,391,1170,"GFP","Airpore Medium 2"
6,3433.351,6.584,0,46,1,391,1170,"GFP","background"
1,774.131,60.512,11,255,2,391,1170,"RFP","Airpore Old 1"
2,774.131,52.479,7,205,2,391,1170,"RFP","Airpore Old 2"
3,774.131,44.348,3,255,2,391,1170,"RFP","Airpore Old 3"
4,774.131,24.651,3,86,2,391,1170,"RFP","Airpore Medium 1"
5,774.131,63.695,15,255,2,391,1170,"RFP","Airpore Medium 2"
6,3433.351,45.453,0,255,2,391,1170,"RFP","background"
1,774.131,5.752,0,27,1,392,1173,"GFP","Airpore Old 1"
2,774.131,5.98,0,38,1,392,1173,"GFP","Airpore Old 2"
3,774.131,8.099,0,51,1,392,1173,"GFP","Airpore Old 3"
4,774.131,3.735,0,42,1,392,1173,"GFP","Airpore Medium 1"
5,774.131,7.823,0,35,1,392,1173,"GFP","Airpore Medium 2"
6,3433.351,6.545,0,35,1,392,1173,"GFP","background"
1,774.131,61.462,15,255,2,392,1173,"RFP","Airpore Old 1"
2,774.131,51.965,11,224,2,392,1173,"RFP","Airpore Old 2"
3,774.131,44.709,3,255,2,392,1173,"RFP","Airpore Old 3"
4,774.131,24.556,0,82,2,392,1173,"RFP","Airpore Medium 1"
5,774.131,63.622,11,255,2,392,1173,"RFP","Airpore Medium 2"
6,3433.351,45.564,3,255,2,392,1173,"RFP","background"
1,774.131,5.475,0,27,1,393,1176,"GFP","Airpore Old 1"
2,774.131,6.325,0,35,1,393,1176,"GFP","Airpore Old 2"
3,774.131,8.357,0,43,1,393,1176,"GFP","Airpore Old 3"
4,774.131,3.676,0,23,1,393,1176,"GFP","Airpore Medium 1"
5,774.131,7.856,0,32,1,393,1176,"GFP","Airpore Medium 2"
6,3433.351,6.478,0,46,1,393,1176,"GFP","background"
1,774.131,61.178,15,255,2,393,1176,"RFP","Airpore Old 1"
2,774.131,51.169,11,169,2,393,1176,"RFP","Airpore Old 2"
3,774.131,44.346,7,255,2,393,1176,"RFP","Airpore Old 3"
4,774.131,24.519,3,82,2,393,1176,"RFP","Airpore Medium 1"
5,774.131,64.061,15,255,2,393,1176,"RFP","Airpore Medium 2"
6,3433.351,45.377,0,255,2,393,1176,"RFP","background"
1,774.131,5.466,0,24,1,394,1179,"GFP","Airpore Old 1"
2,774.131,6.258,0,27,1,394,1179,"GFP","Airpore Old 2"
3,774.131,8.091,0,36,1,394,1179,"GFP","Airpore Old 3"
4,774.131,3.743,0,31,1,394,1179,"GFP","Airpore Medium 1"
5,774.131,7.682,0,31,1,394,1179,"GFP","Airpore Medium 2"
6,3433.351,6.499,0,35,1,394,1179,"GFP","background"
1,774.131,61.679,15,255,2,394,1179,"RFP","Airpore Old 1"
2,774.131,51.425,7,241,2,394,1179,"RFP","Airpore Old 2"
3,774.131,44.501,7,255,2,394,1179,"RFP","Airpore Old 3"
4,774.131,24.497,0,86,2,394,1179,"RFP","Airpore Medium 1"
5,774.131,62.944,7,255,2,394,1179,"RFP","Airpore Medium 2"
6,3433.351,45.724,3,255,2,394,1179,"RFP","background"
1,774.131,5.516,0,27,1,395,1182,"GFP","Airpore Old 1"
2,774.131,6.128,0,35,1,395,1182,"GFP","Airpore Old 2"
3,774.131,8.205,0,39,1,395,1182,"GFP","Airpore Old 3"
4,774.131,3.533,0,23,1,395,1182,"GFP","Airpore Medium 1"
5,774.131,8.056,0,39,1,395,1182,"GFP","Airpore Medium 2"
6,3433.351,6.5,0,41,1,395,1182,"GFP","background"
1,774.131,60.926,7,255,2,395,1182,"RFP","Airpore Old 1"
2,774.131,51.52,11,184,2,395,1182,"RFP","Airpore Old 2"
3,774.131,44.666,3,255,2,395,1182,"RFP","Airpore Old 3"
4,774.131,24.891,3,86,2,395,1182,"RFP","Airpore Medium 1"
5,774.131,64.096,19,255,2,395,1182,"RFP","Airpore Medium 2"
6,3433.351,45.691,3,255,2,395,1182,"RFP","background"
1,774.131,5.541,0,31,1,396,1185,"GFP","Airpore Old 1"
2,774.131,6.208,0,27,1,396,1185,"GFP","Airpore Old 2"
3,774.131,8.117,0,35,1,396,1185,"GFP","Airpore Old 3"
4,774.131,3.669,0,23,1,396,1185,"GFP","Airpore Medium 1"
5,774.131,7.857,0,31,1,396,1185,"GFP","Airpore Medium 2"
6,3433.351,6.49,0,39,1,396,1185,"GFP","background"
1,774.131,61.32,15,255,2,396,1185,"RFP","Airpore Old 1"
2,774.131,51.832,11,211,2,396,1185,"RFP","Airpore Old 2"
3,774.131,44.197,3,255,2,396,1185,"RFP","Airpore Old 3"
4,774.131,24.905,0,87,2,396,1185,"RFP","Airpore Medium 1"
5,774.131,63.938,15,255,2,396,1185,"RFP","Airpore Medium 2"
6,3433.351,45.837,3,255,2,396,1185,"RFP","background"
1,774.131,5.86,0,31,1,397,1188,"GFP","Airpore Old 1"
2,774.131,6.186,0,43,1,397,1188,"GFP","Airpore Old 2"
3,774.131,8.13,0,46,1,397,1188,"GFP","Airpore Old 3"
4,774.131,3.554,0,19,1,397,1188,"GFP","Airpore Medium 1"
5,774.131,7.828,0,31,1,397,1188,"GFP","Airpore Medium 2"
6,3433.351,6.607,0,57,1,397,1188,"GFP","background"
1,774.131,62.056,15,255,2,397,1188,"RFP","Airpore Old 1"
2,774.131,51.676,11,196,2,397,1188,"RFP","Airpore Old 2"
3,774.131,44.561,7,255,2,397,1188,"RFP","Airpore Old 3"
4,774.131,24.566,0,91,2,397,1188,"RFP","Airpore Medium 1"
5,774.131,64.026,19,255,2,397,1188,"RFP","Airpore Medium 2"
6,3433.351,45.761,0,255,2,397,1188,"RFP","background"
1,774.131,5.668,0,31,1,398,1191,"GFP","Airpore Old 1"
2,774.131,6.311,0,34,1,398,1191,"GFP","Airpore Old 2"
3,774.131,8.187,0,43,1,398,1191,"GFP","Airpore Old 3"
4,774.131,3.736,0,23,1,398,1191,"GFP","Airpore Medium 1"
5,774.131,7.52,0,31,1,398,1191,"GFP","Airpore Medium 2"
6,3433.351,6.536,0,35,1,398,1191,"GFP","background"
1,774.131,61.673,11,255,2,398,1191,"RFP","Airpore Old 1"
2,774.131,51.659,11,198,2,398,1191,"RFP","Airpore Old 2"
3,774.131,44.719,7,255,2,398,1191,"RFP","Airpore Old 3"
4,774.131,24.499,0,91,2,398,1191,"RFP","Airpore Medium 1"
5,774.131,64.628,15,255,2,398,1191,"RFP","Airpore Medium 2"
6,3433.351,45.724,0,255,2,398,1191,"RFP","background"
1,774.131,5.758,0,32,1,399,1194,"GFP","Airpore Old 1"
2,774.131,6.38,0,34,1,399,1194,"GFP","Airpore Old 2"
3,774.131,8.284,0,43,1,399,1194,"GFP","Airpore Old 3"
4,774.131,3.719,0,27,1,399,1194,"GFP","Airpore Medium 1"
5,774.131,7.638,0,40,1,399,1194,"GFP","Airpore Medium 2"
6,3433.351,6.654,0,46,1,399,1194,"GFP","background"
1,774.131,61.55,15,255,2,399,1194,"RFP","Airpore Old 1"
2,774.131,52.059,11,205,2,399,1194,"RFP","Airpore Old 2"
3,774.131,45.062,7,255,2,399,1194,"RFP","Airpore Old 3"
4,774.131,24.96,3,99,2,399,1194,"RFP","Airpore Medium 1"
5,774.131,64.519,15,255,2,399,1194,"RFP","Airpore Medium 2"
6,3433.351,45.736,3,255,2,399,1194,"RFP","background"
1,774.131,5.685,0,27,1,400,1197,"GFP","Airpore Old 1"
2,774.131,6.318,0,27,1,400,1197,"GFP","Airpore Old 2"
3,774.131,8.193,0,44,1,400,1197,"GFP","Airpore Old 3"
4,774.131,3.574,0,23,1,400,1197,"GFP","Airpore Medium 1"
5,774.131,7.965,0,52,1,400,1197,"GFP","Airpore Medium 2"
6,3433.351,6.707,0,37,1,400,1197,"GFP","background"
1,774.131,62.16,15,255,2,400,1197,"RFP","Airpore Old 1"
2,774.131,53.049,11,233,2,400,1197,"RFP","Airpore Old 2"
3,774.131,44.781,7,255,2,400,1197,"RFP","Airpore Old 3"
4,774.131,24.878,3,82,2,400,1197,"RFP","Airpore Medium 1"
5,774.131,64.281,15,255,2,400,1197,"RFP","Airpore Medium 2"
6,3433.351,46.049,3,255,2,400,1197,"RFP","background"
1,774.131,5.631,0,31,1,401,1200,"GFP","Airpore Old 1"
2,774.131,6.188,0,48,1,401,1200,"GFP","Airpore Old 2"
3,774.131,8.186,0,39,1,401,1200,"GFP","Airpore Old 3"
4,774.131,3.645,0,19,1,401,1200,"GFP","Airpore Medium 1"
5,774.131,7.881,0,34,1,401,1200,"GFP","Airpore Medium 2"
6,3433.351,6.479,0,46,1,401,1200,"GFP","background"
1,774.131,61.795,15,255,2,401,1200,"RFP","Airpore Old 1"
2,774.131,52.292,7,233,2,401,1200,"RFP","Airpore Old 2"
3,774.131,44.896,7,255,2,401,1200,"RFP","Airpore Old 3"
4,774.131,24.649,0,90,2,401,1200,"RFP","Airpore Medium 1"
5,774.131,63.56,11,255,2,401,1200,"RFP","Airpore Medium 2"
6,3433.351,45.68,3,255,2,401,1200,"RFP","background"
1,774.131,5.68,0,28,1,402,1203,"GFP","Airpore Old 1"
2,774.131,6.094,0,28,1,402,1203,"GFP","Airpore Old 2"
3,774.131,7.888,0,39,1,402,1203,"GFP","Airpore Old 3"
4,774.131,3.679,0,19,1,402,1203,"GFP","Airpore Medium 1"
5,774.131,7.738,0,31,1,402,1203,"GFP","Airpore Medium 2"
6,3433.351,6.522,0,43,1,402,1203,"GFP","background"
1,774.131,61.774,15,255,2,402,1203,"RFP","Airpore Old 1"
2,774.131,52.276,11,221,2,402,1203,"RFP","Airpore Old 2"
3,774.131,45.307,7,255,2,402,1203,"RFP","Airpore Old 3"
4,774.131,24.363,0,71,2,402,1203,"RFP","Airpore Medium 1"
5,774.131,64.048,15,255,2,402,1203,"RFP","Airpore Medium 2"
6,3433.351,45.943,0,255,2,402,1203,"RFP","background"
1,774.131,5.705,0,37,1,403,1206,"GFP","Airpore Old 1"
2,774.131,6.164,0,44,1,403,1206,"GFP","Airpore Old 2"
3,774.131,8.24,0,34,1,403,1206,"GFP","Airpore Old 3"
4,774.131,3.601,0,19,1,403,1206,"GFP","Airpore Medium 1"
5,774.131,7.735,0,31,1,403,1206,"GFP","Airpore Medium 2"
6,3433.351,6.523,0,40,1,403,1206,"GFP","background"
1,774.131,61.992,15,255,2,403,1206,"RFP","Airpore Old 1"
2,774.131,51.339,3,209,2,403,1206,"RFP","Airpore Old 2"
3,774.131,46.009,7,255,2,403,1206,"RFP","Airpore Old 3"
4,774.131,24.802,0,105,2,403,1206,"RFP","Airpore Medium 1"
5,774.131,64.663,12,255,2,403,1206,"RFP","Airpore Medium 2"
6,3433.351,45.695,3,255,2,403,1206,"RFP","background"
1,774.131,5.551,0,35,1,404,1209,"GFP","Airpore Old 1"
2,774.131,6.033,0,27,1,404,1209,"GFP","Airpore Old 2"
3,774.131,8.383,0,35,1,404,1209,"GFP","Airpore Old 3"
4,774.131,3.614,0,23,1,404,1209,"GFP","Airpore Medium 1"
5,774.131,7.69,0,34,1,404,1209,"GFP","Airpore Medium 2"
6,3433.351,6.529,0,44,1,404,1209,"GFP","background"
1,774.131,61.685,7,255,2,404,1209,"RFP","Airpore Old 1"
2,774.131,51.444,11,177,2,404,1209,"RFP","Airpore Old 2"
3,774.131,44.883,7,255,2,404,1209,"RFP","Airpore Old 3"
4,774.131,24.572,0,77,2,404,1209,"RFP","Airpore Medium 1"
5,774.131,64.503,19,255,2,404,1209,"RFP","Airpore Medium 2"
6,3433.351,45.658,0,255,2,404,1209,"RFP","background"
1,774.131,5.461,0,55,1,405,1212,"GFP","Airpore Old 1"
2,774.131,6.087,0,28,1,405,1212,"GFP","Airpore Old 2"
3,774.131,8.341,0,54,1,405,1212,"GFP","Airpore Old 3"
4,774.131,3.755,0,20,1,405,1212,"GFP","Airpore Medium 1"
5,774.131,7.749,0,35,1,405,1212,"GFP","Airpore Medium 2"
6,3433.351,6.657,0,46,1,405,1212,"GFP","background"
1,774.131,60.943,15,255,2,405,1212,"RFP","Airpore Old 1"
2,774.131,51.902,7,216,2,405,1212,"RFP","Airpore Old 2"
3,774.131,45.593,7,255,2,405,1212,"RFP","Airpore Old 3"
4,774.131,24.725,3,90,2,405,1212,"RFP","Airpore Medium 1"
5,774.131,63.649,15,255,2,405,1212,"RFP","Airpore Medium 2"
6,3433.351,45.847,3,255,2,405,1212,"RFP","background"
1,774.131,5.59,0,27,1,406,1215,"GFP","Airpore Old 1"
2,774.131,6.281,0,32,1,406,1215,"GFP","Airpore Old 2"
3,774.131,8.116,0,38,1,406,1215,"GFP","Airpore Old 3"
4,774.131,3.532,0,27,1,406,1215,"GFP","Airpore Medium 1"
5,774.131,7.838,0,31,1,406,1215,"GFP","Airpore Medium 2"
6,3433.351,6.612,0,48,1,406,1215,"GFP","background"
1,774.131,61.542,11,255,2,406,1215,"RFP","Airpore Old 1"
2,774.131,52.082,11,228,2,406,1215,"RFP","Airpore Old 2"
3,774.131,44.693,7,245,2,406,1215,"RFP","Airpore Old 3"
4,774.131,24.399,0,74,2,406,1215,"RFP","Airpore Medium 1"
5,774.131,64.47,15,255,2,406,1215,"RFP","Airpore Medium 2"
6,3433.351,45.815,3,255,2,406,1215,"RFP","background"
1,774.131,5.572,0,31,1,407,1218,"GFP","Airpore Old 1"
2,774.131,6.211,0,28,1,407,1218,"GFP","Airpore Old 2"
3,774.131,8.345,0,43,1,407,1218,"GFP","Airpore Old 3"
4,774.131,3.554,0,23,1,407,1218,"GFP","Airpore Medium 1"
5,774.131,7.82,0,31,1,407,1218,"GFP","Airpore Medium 2"
6,3433.351,6.518,0,39,1,407,1218,"GFP","background"
1,774.131,61.513,7,255,2,407,1218,"RFP","Airpore Old 1"
2,774.131,51.967,7,189,2,407,1218,"RFP","Airpore Old 2"
3,774.131,45.053,7,255,2,407,1218,"RFP","Airpore Old 3"
4,774.131,24.563,0,86,2,407,1218,"RFP","Airpore Medium 1"
5,774.131,64.283,11,255,2,407,1218,"RFP","Airpore Medium 2"
6,3433.351,45.77,3,255,2,407,1218,"RFP","background"
1,774.131,5.684,0,23,1,408,1221,"GFP","Airpore Old 1"
2,774.131,6.142,0,37,1,408,1221,"GFP","Airpore Old 2"
3,774.131,7.994,0,39,1,408,1221,"GFP","Airpore Old 3"
4,774.131,3.634,0,27,1,408,1221,"GFP","Airpore Medium 1"
5,774.131,7.865,0,35,1,408,1221,"GFP","Airpore Medium 2"
6,3433.351,6.529,0,39,1,408,1221,"GFP","background"
1,774.131,61.417,11,255,2,408,1221,"RFP","Airpore Old 1"
2,774.131,51.833,11,217,2,408,1221,"RFP","Airpore Old 2"
3,774.131,46.095,7,255,2,408,1221,"RFP","Airpore Old 3"
4,774.131,24.464,0,94,2,408,1221,"RFP","Airpore Medium 1"
5,774.131,63.718,15,255,2,408,1221,"RFP","Airpore Medium 2"
6,3433.351,45.939,3,255,2,408,1221,"RFP","background"
1,774.131,5.645,0,31,1,409,1224,"GFP","Airpore Old 1"
2,774.131,6.265,0,24,1,409,1224,"GFP","Airpore Old 2"
3,774.131,8.473,0,39,1,409,1224,"GFP","Airpore Old 3"
4,774.131,3.702,0,28,1,409,1224,"GFP","Airpore Medium 1"
5,774.131,7.821,0,38,1,409,1224,"GFP","Airpore Medium 2"
6,3433.351,6.672,0,46,1,409,1224,"GFP","background"
1,774.131,61.415,11,255,2,409,1224,"RFP","Airpore Old 1"
2,774.131,51.965,11,230,2,409,1224,"RFP","Airpore Old 2"
3,774.131,45.067,7,255,2,409,1224,"RFP","Airpore Old 3"
4,774.131,25.068,0,119,2,409,1224,"RFP","Airpore Medium 1"
5,774.131,63.421,11,255,2,409,1224,"RFP","Airpore Medium 2"
6,3433.351,45.817,3,255,2,409,1224,"RFP","background"
1,774.131,5.755,0,24,1,410,1227,"GFP","Airpore Old 1"
2,774.131,6.07,0,31,1,410,1227,"GFP","Airpore Old 2"
3,774.131,8.208,0,39,1,410,1227,"GFP","Airpore Old 3"
4,774.131,3.59,0,24,1,410,1227,"GFP","Airpore Medium 1"
5,774.131,7.605,0,35,1,410,1227,"GFP","Airpore Medium 2"
6,3433.351,6.559,0,39,1,410,1227,"GFP","background"
1,774.131,62.252,11,255,2,410,1227,"RFP","Airpore Old 1"
2,774.131,51.87,3,218,2,410,1227,"RFP","Airpore Old 2"
3,774.131,45.045,7,255,2,410,1227,"RFP","Airpore Old 3"
4,774.131,24.695,0,90,2,410,1227,"RFP","Airpore Medium 1"
5,774.131,64.829,15,255,2,410,1227,"RFP","Airpore Medium 2"
6,3433.351,45.923,3,255,2,410,1227,"RFP","background"
1,774.131,5.507,0,24,1,411,1230,"GFP","Airpore Old 1"
2,774.131,6.083,0,24,1,411,1230,"GFP","Airpore Old 2"
3,774.131,8.26,0,39,1,411,1230,"GFP","Airpore Old 3"
4,774.131,3.503,0,24,1,411,1230,"GFP","Airpore Medium 1"
5,774.131,7.867,0,34,1,411,1230,"GFP","Airpore Medium 2"
6,3433.351,6.486,0,59,1,411,1230,"GFP","background"
1,774.131,61.978,11,255,2,411,1230,"RFP","Airpore Old 1"
2,774.131,52.143,11,212,2,411,1230,"RFP","Airpore Old 2"
3,774.131,44.819,7,255,2,411,1230,"RFP","Airpore Old 3"
4,774.131,24.451,3,78,2,411,1230,"RFP","Airpore Medium 1"
5,774.131,64.522,15,255,2,411,1230,"RFP","Airpore Medium 2"
6,3433.351,45.921,3,255,2,411,1230,"RFP","background"
1,774.131,5.508,0,35,1,412,1233,"GFP","Airpore Old 1"
2,774.131,6.192,0,31,1,412,1233,"GFP","Airpore Old 2"
3,774.131,8.28,0,35,1,412,1233,"GFP","Airpore Old 3"
4,774.131,3.633,0,20,1,412,1233,"GFP","Airpore Medium 1"
5,774.131,8.069,0,42,1,412,1233,"GFP","Airpore Medium 2"
6,3433.351,6.545,0,35,1,412,1233,"GFP","background"
1,774.131,61.56,11,255,2,412,1233,"RFP","Airpore Old 1"
2,774.131,52.303,7,186,2,412,1233,"RFP","Airpore Old 2"
3,774.131,45.354,7,255,2,412,1233,"RFP","Airpore Old 3"
4,774.131,23.885,3,77,2,412,1233,"RFP","Airpore Medium 1"
5,774.131,64.556,19,255,2,412,1233,"RFP","Airpore Medium 2"
6,3433.351,45.556,0,255,2,412,1233,"RFP","background"
1,774.131,5.668,0,27,1,413,1236,"GFP","Airpore Old 1"
2,774.131,6.053,0,36,1,413,1236,"GFP","Airpore Old 2"
3,774.131,8.12,0,51,1,413,1236,"GFP","Airpore Old 3"
4,774.131,3.457,0,20,1,413,1236,"GFP","Airpore Medium 1"
5,774.131,7.524,0,36,1,413,1236,"GFP","Airpore Medium 2"
6,3433.351,6.534,0,34,1,413,1236,"GFP","background"
1,774.131,61.338,15,255,2,413,1236,"RFP","Airpore Old 1"
2,774.131,51.308,7,205,2,413,1236,"RFP","Airpore Old 2"
3,774.131,44.732,7,255,2,413,1236,"RFP","Airpore Old 3"
4,774.131,24.661,0,95,2,413,1236,"RFP","Airpore Medium 1"
5,774.131,63.69,15,255,2,413,1236,"RFP","Airpore Medium 2"
6,3433.351,45.764,0,255,2,413,1236,"RFP","background"
1,774.131,5.661,0,31,1,414,1239,"GFP","Airpore Old 1"
2,774.131,6.028,0,59,1,414,1239,"GFP","Airpore Old 2"
3,774.131,8.016,0,43,1,414,1239,"GFP","Airpore Old 3"
4,774.131,3.649,0,23,1,414,1239,"GFP","Airpore Medium 1"
5,774.131,7.792,0,35,1,414,1239,"GFP","Airpore Medium 2"
6,3433.351,6.51,0,39,1,414,1239,"GFP","background"
1,774.131,62.167,7,255,2,414,1239,"RFP","Airpore Old 1"
2,774.131,52.147,7,197,2,414,1239,"RFP","Airpore Old 2"
3,774.131,45.074,7,255,2,414,1239,"RFP","Airpore Old 3"
4,774.131,24.764,3,109,2,414,1239,"RFP","Airpore Medium 1"
5,774.131,64.165,19,255,2,414,1239,"RFP","Airpore Medium 2"
6,3433.351,46.023,3,255,2,414,1239,"RFP","background"
1,774.131,5.443,0,24,1,415,1242,"GFP","Airpore Old 1"
2,774.131,6.232,0,27,1,415,1242,"GFP","Airpore Old 2"
3,774.131,8.117,0,39,1,415,1242,"GFP","Airpore Old 3"
4,774.131,3.609,0,31,1,415,1242,"GFP","Airpore Medium 1"
5,774.131,7.865,0,35,1,415,1242,"GFP","Airpore Medium 2"
6,3433.351,6.548,0,53,1,415,1242,"GFP","background"
1,774.131,62.295,11,255,2,415,1242,"RFP","Airpore Old 1"
2,774.131,51.637,11,255,2,415,1242,"RFP","Airpore Old 2"
3,774.131,45.538,7,255,2,415,1242,"RFP","Airpore Old 3"
4,774.131,24.617,0,79,2,415,1242,"RFP","Airpore Medium 1"
5,774.131,64.134,15,255,2,415,1242,"RFP","Airpore Medium 2"
6,3433.351,45.699,0,255,2,415,1242,"RFP","background"
1,774.131,5.58,0,31,1,416,1245,"GFP","Airpore Old 1"
2,774.131,6.175,0,27,1,416,1245,"GFP","Airpore Old 2"
3,774.131,8.109,0,47,1,416,1245,"GFP","Airpore Old 3"
4,774.131,3.496,0,31,1,416,1245,"GFP","Airpore Medium 1"
5,774.131,7.58,0,45,1,416,1245,"GFP","Airpore Medium 2"
6,3433.351,6.475,0,39,1,416,1245,"GFP","background"
1,774.131,61.086,11,255,2,416,1245,"RFP","Airpore Old 1"
2,774.131,52.044,7,231,2,416,1245,"RFP","Airpore Old 2"
3,774.131,44.789,7,255,2,416,1245,"RFP","Airpore Old 3"
4,774.131,24.562,3,87,2,416,1245,"RFP","Airpore Medium 1"
5,774.131,63.62,7,255,2,416,1245,"RFP","Airpore Medium 2"
6,3433.351,45.5,3,255,2,416,1245,"RFP","background"
1,774.131,5.595,0,31,1,417,1248,"GFP","Airpore Old 1"
2,774.131,6.229,0,27,1,417,1248,"GFP","Airpore Old 2"
3,774.131,8.156,0,39,1,417,1248,"GFP","Airpore Old 3"
4,774.131,3.672,0,28,1,417,1248,"GFP","Airpore Medium 1"
5,774.131,7.87,0,34,1,417,1248,"GFP","Airpore Medium 2"
6,3433.351,6.603,0,53,1,417,1248,"GFP","background"
1,774.131,61.972,11,255,2,417,1248,"RFP","Airpore Old 1"
2,774.131,51.873,7,199,2,417,1248,"RFP","Airpore Old 2"
3,774.131,45.418,7,255,2,417,1248,"RFP","Airpore Old 3"
4,774.131,24.792,3,121,2,417,1248,"RFP","Airpore Medium 1"
5,774.131,64.485,15,255,2,417,1248,"RFP","Airpore Medium 2"
6,3433.351,45.503,3,255,2,417,1248,"RFP","background"
1,774.131,5.632,0,27,1,418,1251,"GFP","Airpore Old 1"
2,774.131,6.278,0,27,1,418,1251,"GFP","Airpore Old 2"
3,774.131,8.302,0,43,1,418,1251,"GFP","Airpore Old 3"
4,774.131,3.744,0,27,1,418,1251,"GFP","Airpore Medium 1"
5,774.131,7.64,0,34,1,418,1251,"GFP","Airpore Medium 2"
6,3433.351,6.511,0,43,1,418,1251,"GFP","background"
1,774.131,61.879,15,255,2,418,1251,"RFP","Airpore Old 1"
2,774.131,51.357,7,188,2,418,1251,"RFP","Airpore Old 2"
3,774.131,45.939,7,255,2,418,1251,"RFP","Airpore Old 3"
4,774.131,24.558,3,86,2,418,1251,"RFP","Airpore Medium 1"
5,774.131,64.019,11,255,2,418,1251,"RFP","Airpore Medium 2"
6,3433.351,45.859,0,255,2,418,1251,"RFP","background"
1,774.131,5.554,0,27,1,419,1254,"GFP","Airpore Old 1"
2,774.131,6.25,0,31,1,419,1254,"GFP","Airpore Old 2"
3,774.131,8.371,0,39,1,419,1254,"GFP","Airpore Old 3"
4,774.131,3.644,0,24,1,419,1254,"GFP","Airpore Medium 1"
5,774.131,7.884,0,54,1,419,1254,"GFP","Airpore Medium 2"
6,3433.351,6.457,0,43,1,419,1254,"GFP","background"
1,774.131,60.976,11,255,2,419,1254,"RFP","Airpore Old 1"
2,774.131,52.266,7,169,2,419,1254,"RFP","Airpore Old 2"
3,774.131,45.273,7,255,2,419,1254,"RFP","Airpore Old 3"
4,774.131,24.53,0,83,2,419,1254,"RFP","Airpore Medium 1"
5,774.131,63.993,11,255,2,419,1254,"RFP","Airpore Medium 2"
6,3433.351,45.751,3,255,2,419,1254,"RFP","background"
1,774.131,5.661,0,31,1,420,1257,"GFP","Airpore Old 1"
2,774.131,6.218,0,27,1,420,1257,"GFP","Airpore Old 2"
3,774.131,8.178,0,39,1,420,1257,"GFP","Airpore Old 3"
4,774.131,3.595,0,67,1,420,1257,"GFP","Airpore Medium 1"
5,774.131,7.687,0,37,1,420,1257,"GFP","Airpore Medium 2"
6,3433.351,6.515,0,39,1,420,1257,"GFP","background"
1,774.131,61.556,11,255,2,420,1257,"RFP","Airpore Old 1"
2,774.131,51.731,11,209,2,420,1257,"RFP","Airpore Old 2"
3,774.131,44.72,7,255,2,420,1257,"RFP","Airpore Old 3"
4,774.131,24.023,0,74,2,420,1257,"RFP","Airpore Medium 1"
5,774.131,64.319,12,255,2,420,1257,"RFP","Airpore Medium 2"
6,3433.351,45.402,3,255,2,420,1257,"RFP","background"
1,774.131,5.716,0,27,1,421,1260,"GFP","Airpore Old 1"
2,774.131,6.287,0,35,1,421,1260,"GFP","Airpore Old 2"
3,774.131,8.159,0,39,1,421,1260,"GFP","Airpore Old 3"
4,774.131,3.583,0,23,1,421,1260,"GFP","Airpore Medium 1"
5,774.131,7.707,0,32,1,421,1260,"GFP","Airpore Medium 2"
6,3433.351,6.552,0,39,1,421,1260,"GFP","background"
1,774.131,62.092,11,255,2,421,1260,"RFP","Airpore Old 1"
2,774.131,51.941,7,224,2,421,1260,"RFP","Airpore Old 2"
3,774.131,45.591,3,255,2,421,1260,"RFP","Airpore Old 3"
4,774.131,24.51,0,78,2,421,1260,"RFP","Airpore Medium 1"
5,774.131,63.179,15,255,2,421,1260,"RFP","Airpore Medium 2"
6,3433.351,45.346,0,255,2,421,1260,"RFP","background"
1,774.131,5.676,0,27,1,422,1263,"GFP","Airpore Old 1"
2,774.131,6.117,0,31,1,422,1263,"GFP","Airpore Old 2"
3,774.131,8.409,0,35,1,422,1263,"GFP","Airpore Old 3"
4,774.131,3.713,0,23,1,422,1263,"GFP","Airpore Medium 1"
5,774.131,7.541,0,36,1,422,1263,"GFP","Airpore Medium 2"
6,3433.351,6.622,0,47,1,422,1263,"GFP","background"
1,774.131,61.014,11,255,2,422,1263,"RFP","Airpore Old 1"
2,774.131,51.741,7,194,2,422,1263,"RFP","Airpore Old 2"
3,774.131,45.436,7,255,2,422,1263,"RFP","Airpore Old 3"
4,774.131,24.229,3,78,2,422,1263,"RFP","Airpore Medium 1"
5,774.131,64.018,15,255,2,422,1263,"RFP","Airpore Medium 2"
6,3433.351,45.639,3,255,2,422,1263,"RFP","background"
1,774.131,5.392,0,47,1,423,1266,"GFP","Airpore Old 1"
2,774.131,6.29,0,50,1,423,1266,"GFP","Airpore Old 2"
3,774.131,8.236,0,40,1,423,1266,"GFP","Airpore Old 3"
4,774.131,3.528,0,23,1,423,1266,"GFP","Airpore Medium 1"
5,774.131,7.792,0,38,1,423,1266,"GFP","Airpore Medium 2"
6,3433.351,6.444,0,38,1,423,1266,"GFP","background"
1,774.131,61.205,15,255,2,423,1266,"RFP","Airpore Old 1"
2,774.131,51.582,7,188,2,423,1266,"RFP","Airpore Old 2"
3,774.131,44.974,7,255,2,423,1266,"RFP","Airpore Old 3"
